"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Ochiltree","TX","48357","=""48357""","9852","2019-2023","2022","Census","United States"
"County","Oldham","TX","48359","=""48359""","2097","2019-2023","2022","Census","United States"
"County","Orange","TX","48361","=""48361""","84993","2019-2023","2022","Census","United States"
"County","Palo Pinto","TX","48363","=""48363""","28920","2019-2023","2022","Census","United States"
"County","Panola","TX","48365","=""48365""","22624","2019-2023","2022","Census","United States"
"County","Parker","TX","48367","=""48367""","158079","2019-2023","2022","Census","United States"
"County","Parmer","TX","48369","=""48369""","9752","2019-2023","2022","Census","United States"
"County","Pecos","TX","48371","=""48371""","14983","2019-2023","2022","Census","United States"
"County","Polk","TX","48373","=""48373""","51780","2019-2023","2022","Census","United States"
"County","Potter","TX","48375","=""48375""","116634","2019-2023","2022","Census","United States"
"County","Presidio","TX","48377","=""48377""","6043","2019-2023","2022","Census","United States"
"County","Rains","TX","48379","=""48379""","12505","2019-2023","2022","Census","United States"
"County","Randall","TX","48381","=""48381""","143791","2019-2023","2022","Census","United States"
"County","Reagan","TX","48383","=""48383""","3259","2019-2023","2022","Census","United States"
"County","Real","TX","48385","=""48385""","2821","2019-2023","2022","Census","United States"
"County","Red River","TX","48387","=""48387""","11621","2019-2023","2022","Census","United States"
"County","Reeves","TX","48389","=""48389""","13219","2019-2023","2022","Census","United States"
"County","Refugio","TX","48391","=""48391""","6693","2019-2023","2022","Census","United States"
"County","Roberts","TX","48393","=""48393""","785","2019-2023","2022","Census","United States"
"County","Robertson","TX","48395","=""48395""","16973","2019-2023","2022","Census","United States"
"County","Rockwall","TX","48397","=""48397""","116931","2019-2023","2022","Census","United States"
"County","Runnels","TX","48399","=""48399""","9880","2019-2023","2022","Census","United States"
"County","Rusk","TX","48401","=""48401""","52613","2019-2023","2022","Census","United States"
"County","Sabine","TX","48403","=""48403""","9998","2019-2023","2022","Census","United States"
"County","San Augustine","TX","48405","=""48405""","7889","2019-2023","2022","Census","United States"
"County","San Jacinto","TX","48407","=""48407""","27983","2019-2023","2022","Census","United States"
"County","San Patricio","TX","48409","=""48409""","69519","2019-2023","2022","Census","United States"
"County","San Saba","TX","48411","=""48411""","5802","2019-2023","2022","Census","United States"
"County","Schleicher","TX","48413","=""48413""","2426","2019-2023","2022","Census","United States"
"County","Scurry","TX","48415","=""48415""","16633","2019-2023","2022","Census","United States"
"County","Shackelford","TX","48417","=""48417""","3169","2019-2023","2022","Census","United States"
"County","Shelby","TX","48419","=""48419""","24108","2019-2023","2022","Census","United States"
"County","Sherman","TX","48421","=""48421""","2434","2019-2023","2022","Census","United States"
"County","Smith","TX","48423","=""48423""","238014","2019-2023","2022","Census","United States"
"County","Somervell","TX","48425","=""48425""","9510","2019-2023","2022","Census","United States"
"County","Starr","TX","48427","=""48427""","65809","2019-2023","2022","Census","United States"
"County","Stephens","TX","48429","=""48429""","9278","2019-2023","2022","Census","United States"
"County","Sterling","TX","48431","=""48431""","1389","2019-2023","2022","Census","United States"
"County","Stonewall","TX","48433","=""48433""","1244","2019-2023","2022","Census","United States"
"County","Sutton","TX","48435","=""48435""","3306","2019-2023","2022","Census","United States"
"County","Swisher","TX","48437","=""48437""","6981","2019-2023","2022","Census","United States"
"County","Tarrant","TX","48439","=""48439""","2135743","2019-2023","2022","Census","United States"
"County","Taylor","TX","48441","=""48441""","144259","2019-2023","2022","Census","United States"
"County","Terrell","TX","48443","=""48443""","851","2019-2023","2022","Census","United States"
"County","Terry","TX","48445","=""48445""","11699","2019-2023","2022","Census","United States"
"County","Throckmorton","TX","48447","=""48447""","1589","2019-2023","2022","Census","United States"
"County","Titus","TX","48449","=""48449""","31284","2019-2023","2022","Census","United States"
"County","Tom Green","TX","48451","=""48451""","119398","2019-2023","2022","Census","United States"
"County","Travis","TX","48453","=""48453""","1307625","2019-2023","2022","Census","United States"
"County","Trinity","TX","48455","=""48455""","13850","2019-2023","2022","Census","United States"
"County","Tyler","TX","48457","=""48457""","20084","2019-2023","2022","Census","United States"
"County","Upshur","TX","48459","=""48459""","41864","2019-2023","2022","Census","United States"
"County","Upton","TX","48461","=""48461""","3227","2019-2023","2022","Census","United States"
"County","Uvalde","TX","48463","=""48463""","24810","2019-2023","2022","Census","United States"
"County","Val Verde","TX","48465","=""48465""","47647","2019-2023","2022","Census","United States"
"County","Van Zandt","TX","48467","=""48467""","61323","2019-2023","2022","Census","United States"
"County","Victoria","TX","48469","=""48469""","91281","2019-2023","2022","Census","United States"
"County","Walker","TX","48471","=""48471""","78292","2019-2023","2022","Census","United States"
"County","Waller","TX","48473","=""48473""","59455","2019-2023","2022","Census","United States"
"County","Ward","TX","48475","=""48475""","11255","2019-2023","2022","Census","United States"
"County","Washington","TX","48477","=""48477""","36156","2019-2023","2022","Census","United States"
"County","Webb","TX","48479","=""48479""","267731","2019-2023","2022","Census","United States"
"County","Wharton","TX","48481","=""48481""","41651","2019-2023","2022","Census","United States"
"County","Wheeler","TX","48483","=""48483""","4902","2019-2023","2022","Census","United States"
"County","Wichita","TX","48485","=""48485""","129842","2019-2023","2022","Census","United States"
"County","Wilbarger","TX","48487","=""48487""","12712","2019-2023","2022","Census","United States"
"County","Willacy","TX","48489","=""48489""","20218","2019-2023","2022","Census","United States"
"County","Williamson","TX","48491","=""48491""","643889","2019-2023","2022","Census","United States"
"County","Wilson","TX","48493","=""48493""","51501","2019-2023","2022","Census","United States"
"County","Winkler","TX","48495","=""48495""","7540","2019-2023","2022","Census","United States"
"County","Wise","TX","48497","=""48497""","72359","2019-2023","2022","Census","United States"
"County","Wood","TX","48499","=""48499""","46094","2019-2023","2022","Census","United States"
"County","Yoakum","TX","48501","=""48501""","7589","2019-2023","2022","Census","United States"
"County","Young","TX","48503","=""48503""","17963","2019-2023","2022","Census","United States"
"County","Zapata","TX","48505","=""48505""","13855","2019-2023","2022","Census","United States"
"County","Zavala","TX","48507","=""48507""","9532","2019-2023","2022","Census","United States"
"County","Beaver","UT","49001","=""49001""","7172","2019-2023","2022","Census","United States"
"County","Box Elder","UT","49003","=""49003""","59725","2019-2023","2022","Census","United States"
"County","Cache","UT","49005","=""49005""","137031","2019-2023","2022","Census","United States"
"County","Carbon","UT","49007","=""49007""","20446","2019-2023","2022","Census","United States"
"County","Daggett","UT","49009","=""49009""","747","2019-2023","2022","Census","United States"
"County","Davis","UT","49011","=""49011""","366742","2019-2023","2022","Census","United States"
"County","Duchesne","UT","49013","=""49013""","19932","2019-2023","2022","Census","United States"
"County","Emery","UT","49015","=""49015""","9968","2019-2023","2022","Census","United States"
"County","Garfield","UT","49017","=""49017""","5170","2019-2023","2022","Census","United States"
"County","Grand","UT","49019","=""49019""","9697","2019-2023","2022","Census","United States"
"County","Iron","UT","49021","=""49021""","60201","2019-2023","2022","Census","United States"
"County","Juab","UT","49023","=""49023""","12273","2019-2023","2022","Census","United States"
"County","Kane","UT","49025","=""49025""","7996","2019-2023","2022","Census","United States"
"County","Millard","UT","49027","=""49027""","13179","2019-2023","2022","Census","United States"
"County","Morgan","UT","49029","=""49029""","12585","2019-2023","2022","Census","United States"
"County","Piute","UT","49031","=""49031""","1705","2019-2023","2022","Census","United States"
"County","Rich","UT","49033","=""49033""","2588","2019-2023","2022","Census","United States"
"County","Salt Lake","UT","49035","=""49035""","1184689","2019-2023","2022","Census","United States"
"County","San Juan","UT","49037","=""49037""","14466","2019-2023","2022","Census","United States"
"County","Sanpete","UT","49039","=""49039""","29209","2019-2023","2022","Census","United States"
"County","Sevier","UT","49041","=""49041""","21854","2019-2023","2022","Census","United States"
"County","Summit","UT","49043","=""49043""","42709","2019-2023","2022","Census","United States"
"County","Tooele","UT","49045","=""49045""","76648","2019-2023","2022","Census","United States"
"County","Uintah","UT","49047","=""49047""","36458","2019-2023","2022","Census","United States"
"County","Utah","UT","49049","=""49049""","683622","2019-2023","2022","Census","United States"
"County","Wasatch","UT","49051","=""49051""","35808","2019-2023","2022","Census","United States"
"County","Washington","UT","49053","=""49053""","189827","2019-2023","2022","Census","United States"
"County","Wayne","UT","49055","=""49055""","2557","2019-2023","2022","Census","United States"
"County","Weber","UT","49057","=""49057""","266183","2019-2023","2022","Census","United States"
"County","Addison","VT","50001","=""50001""","37497","2019-2023","2022","Census","United States"
"County","Bennington","VT","50003","=""50003""","37312","2019-2023","2022","Census","United States"
"County","Caledonia","VT","50005","=""50005""","30425","2019-2023","2022","Census","United States"
"County","Chittenden","VT","50007","=""50007""","168831","2019-2023","2022","Census","United States"
"County","Essex","VT","50009","=""50009""","5972","2019-2023","2022","Census","United States"
"County","Franklin","VT","50011","=""50011""","50379","2019-2023","2022","Census","United States"
"County","Grand Isle","VT","50013","=""50013""","7393","2019-2023","2022","Census","United States"
"County","Lamoille","VT","50015","=""50015""","26036","2019-2023","2022","Census","United States"
"County","Orange","VT","50017","=""50017""","29594","2019-2023","2022","Census","United States"
"County","Orleans","VT","50019","=""50019""","27492","2019-2023","2022","Census","United States"
"County","Rutland","VT","50021","=""50021""","60484","2019-2023","2022","Census","United States"
"County","Washington","VT","50023","=""50023""","59958","2019-2023","2022","Census","United States"
"County","Windham","VT","50025","=""50025""","45913","2019-2023","2022","Census","United States"
"County","Windsor","VT","50027","=""50027""","57968","2019-2023","2022","Census","United States"
"County","Accomack","VA","51001","=""51001""","33326","2019-2023","2022","Census","United States"
"County","Albemarle","VA","51003","=""51003""","113683","2019-2023","2022","Census","United States"
"County","Alleghany","VA","51005","=""51005""","14962","2019-2023","2022","Census","United States"
"County","Amelia","VA","51007","=""51007""","13342","2019-2023","2022","Census","United States"
"County","Amherst","VA","51009","=""51009""","31385","2019-2023","2022","Census","United States"
"County","Appomattox","VA","51011","=""51011""","16424","2019-2023","2022","Census","United States"
"County","Arlington","VA","51013","=""51013""","235463","2019-2023","2022","Census","United States"
"County","Augusta","VA","51015","=""51015""","77713","2019-2023","2022","Census","United States"
"County","Bath","VA","51017","=""51017""","4123","2019-2023","2022","Census","United States"
"County","Bedford","VA","51019","=""51019""","80254","2019-2023","2022","Census","United States"
"County","Bland","VA","51021","=""51021""","6211","2019-2023","2022","Census","United States"
"County","Botetourt","VA","51023","=""51023""","33875","2019-2023","2022","Census","United States"
"County","Brunswick","VA","51025","=""51025""","15868","2019-2023","2022","Census","United States"
"County","Buchanan","VA","51027","=""51027""","19857","2019-2023","2022","Census","United States"
"County","Buckingham","VA","51029","=""51029""","16914","2019-2023","2022","Census","United States"
"County","Campbell","VA","51031","=""51031""","55398","2019-2023","2022","Census","United States"
"County","Caroline","VA","51033","=""51033""","31541","2019-2023","2022","Census","United States"
"County","Carroll","VA","51035","=""51035""","29158","2019-2023","2022","Census","United States"
"County","Charles City","VA","51036","=""51036""","6686","2019-2023","2022","Census","United States"
"County","Charlotte","VA","51037","=""51037""","11475","2019-2023","2022","Census","United States"
"County","Chesterfield","VA","51041","=""51041""","371610","2019-2023","2022","Census","United States"
"County","Clarke","VA","51043","=""51043""","15060","2019-2023","2022","Census","United States"
"County","Craig","VA","51045","=""51045""","4881","2019-2023","2022","Census","United States"
"County","Culpeper","VA","51047","=""51047""","53563","2019-2023","2022","Census","United States"
"County","Cumberland","VA","51049","=""51049""","9745","2019-2023","2022","Census","United States"
"County","Dickenson","VA","51051","=""51051""","13920","2019-2023","2022","Census","United States"
"County","Dinwiddie","VA","51053","=""51053""","28083","2019-2023","2022","Census","United States"
"County","Essex","VA","51057","=""51057""","10604","2019-2023","2022","Census","United States"
"County","Fairfax","VA","51059","=""51059""","1144474","2019-2023","2022","Census","United States"
"County","Fauquier","VA","51061","=""51061""","73935","2019-2023","2022","Census","United States"
"County","Floyd","VA","51063","=""51063""","15560","2019-2023","2022","Census","United States"
"County","Fluvanna","VA","51065","=""51065""","27764","2019-2023","2022","Census","United States"
"County","Franklin","VA","51067","=""51067""","54958","2019-2023","2022","Census","United States"
"County","Frederick","VA","51069","=""51069""","93355","2019-2023","2022","Census","United States"
"County","Giles","VA","51071","=""51071""","16610","2019-2023","2022","Census","United States"
"County","Gloucester","VA","51073","=""51073""","39228","2019-2023","2022","Census","United States"
"County","Goochland","VA","51075","=""51075""","25613","2019-2023","2022","Census","United States"
"County","Grayson","VA","51077","=""51077""","15323","2019-2023","2022","Census","United States"
"County","Greene","VA","51079","=""51079""","20850","2019-2023","2022","Census","United States"
"County","Greensville","VA","51081","=""51081""","11304","2019-2023","2022","Census","United States"
"County","Halifax","VA","51083","=""51083""","33811","2019-2023","2022","Census","United States"
"County","Hanover","VA","51085","=""51085""","111652","2019-2023","2022","Census","United States"
"County","Henrico","VA","51087","=""51087""","334434","2019-2023","2022","Census","United States"
"County","Henry","VA","51089","=""51089""","50365","2019-2023","2022","Census","United States"
"County","Highland","VA","51091","=""51091""","2265","2019-2023","2022","Census","United States"
"County","Isle of Wight","VA","51093","=""51093""","39444","2019-2023","2022","Census","United States"
"County","James City","VA","51095","=""51095""","80046","2019-2023","2022","Census","United States"
"County","King and Queen","VA","51097","=""51097""","6676","2019-2023","2022","Census","United States"
"County","King George","VA","51099","=""51099""","27468","2019-2023","2022","Census","United States"
"County","King William","VA","51101","=""51101""","18232","2019-2023","2022","Census","United States"
"County","Lancaster","VA","51103","=""51103""","10876","2019-2023","2022","Census","United States"
"County","Lee","VA","51105","=""51105""","22042","2019-2023","2022","Census","United States"
"County","Loudoun","VA","51107","=""51107""","427082","2019-2023","2022","Census","United States"
"County","Louisa","VA","51109","=""51109""","39012","2019-2023","2022","Census","United States"
"County","Lunenburg","VA","51111","=""51111""","11990","2019-2023","2022","Census","United States"
"County","Madison","VA","51113","=""51113""","13931","2019-2023","2022","Census","United States"
"County","Mathews","VA","51115","=""51115""","8517","2019-2023","2022","Census","United States"
"County","Mecklenburg","VA","51117","=""51117""","30431","2019-2023","2022","Census","United States"
"County","Middlesex","VA","51119","=""51119""","10774","2019-2023","2022","Census","United States"
"County","Montgomery","VA","51121","=""51121""","99159","2019-2023","2022","Census","United States"
"County","Nelson","VA","51125","=""51125""","14777","2019-2023","2022","Census","United States"
"County","New Kent","VA","51127","=""51127""","24139","2019-2023","2022","Census","United States"
"County","Northampton","VA","51131","=""51131""","12115","2019-2023","2022","Census","United States"
"County","Northumberland","VA","51133","=""51133""","12085","2019-2023","2022","Census","United States"
"County","Nottoway","VA","51135","=""51135""","15597","2019-2023","2022","Census","United States"
"County","Orange","VA","51137","=""51137""","37208","2019-2023","2022","Census","United States"
"County","Page","VA","51139","=""51139""","23750","2019-2023","2022","Census","United States"
"County","Patrick","VA","51141","=""51141""","17606","2019-2023","2022","Census","United States"
"County","Pittsylvania","VA","51143","=""51143""","60148","2019-2023","2022","Census","United States"
"County","Powhatan","VA","51145","=""51145""","31074","2019-2023","2022","Census","United States"
"County","Prince Edward","VA","51147","=""51147""","21932","2019-2023","2022","Census","United States"
"County","Prince George","VA","51149","=""51149""","42873","2019-2023","2022","Census","United States"
"County","Prince William","VA","51153","=""51153""","484625","2019-2023","2022","Census","United States"
"County","Pulaski","VA","51155","=""51155""","33771","2019-2023","2022","Census","United States"
"County","Rappahannock","VA","51157","=""51157""","7409","2019-2023","2022","Census","United States"
"County","Richmond","VA","51159","=""51159""","9047","2019-2023","2022","Census","United States"
"County","Roanoke","VA","51161","=""51161""","96793","2019-2023","2022","Census","United States"
"County","Rockbridge","VA","51163","=""51163""","22578","2019-2023","2022","Census","United States"
"County","Rockingham","VA","51165","=""51165""","84739","2019-2023","2022","Census","United States"
"County","Russell","VA","51167","=""51167""","25635","2019-2023","2022","Census","United States"
"County","Scott","VA","51169","=""51169""","21504","2019-2023","2022","Census","United States"
"County","Shenandoah","VA","51171","=""51171""","44630","2019-2023","2022","Census","United States"
"County","Smyth","VA","51173","=""51173""","29585","2019-2023","2022","Census","United States"
"County","Southampton","VA","51175","=""51175""","17988","2019-2023","2022","Census","United States"
"County","Spotsylvania","VA","51177","=""51177""","143876","2019-2023","2022","Census","United States"
"County","Stafford","VA","51179","=""51179""","160520","2019-2023","2022","Census","United States"
"County","Surry","VA","51181","=""51181""","6552","2019-2023","2022","Census","United States"
"County","Sussex","VA","51183","=""51183""","10793","2019-2023","2022","Census","United States"
"County","Tazewell","VA","51185","=""51185""","39933","2019-2023","2022","Census","United States"
"County","Warren","VA","51187","=""51187""","41104","2019-2023","2022","Census","United States"
"County","Washington","VA","51191","=""51191""","53913","2019-2023","2022","Census","United States"
"County","Westmoreland","VA","51193","=""51193""","18683","2019-2023","2022","Census","United States"
"County","Wise","VA","51195","=""51195""","35727","2019-2023","2022","Census","United States"
"County","Wythe","VA","51197","=""51197""","28219","2019-2023","2022","Census","United States"
"County","York","VA","51199","=""51199""","70590","2019-2023","2022","Census","United States"
"County","Alexandria","VA","51510","=""51510""","156788","2019-2023","2022","Census","United States"
"County","Bristol","VA","51520","=""51520""","17024","2019-2023","2022","Census","United States"
"County","Buena Vista","VA","51530","=""51530""","6612","2019-2023","2022","Census","United States"
"County","Charlottesville","VA","51540","=""51540""","45863","2019-2023","2022","Census","United States"
"County","Chesapeake","VA","51550","=""51550""","251153","2019-2023","2022","Census","United States"
"County","Colonial Heights","VA","51570","=""51570""","18210","2019-2023","2022","Census","United States"
"County","Covington","VA","51580","=""51580""","5671","2019-2023","2022","Census","United States"
"County","Danville","VA","51590","=""51590""","42239","2019-2023","2022","Census","United States"
"County","Emporia","VA","51595","=""51595""","5633","2019-2023","2022","Census","United States"
"County","Fairfax","VA","51600","=""51600""","24478","2019-2023","2022","Census","United States"
"County","Falls Church","VA","51610","=""51610""","14593","2019-2023","2022","Census","United States"
"County","Franklin","VA","51620","=""51620""","8212","2019-2023","2022","Census","United States"
"County","Fredericksburg","VA","51630","=""51630""","28383","2019-2023","2022","Census","United States"
"County","Galax","VA","51640","=""51640""","6698","2019-2023","2022","Census","United States"
"County","Hampton","VA","51650","=""51650""","137334","2019-2023","2022","Census","United States"
"County","Harrisonburg","VA","51660","=""51660""","51492","2019-2023","2022","Census","United States"
"County","Hopewell","VA","51670","=""51670""","22944","2019-2023","2022","Census","United States"
"County","Lexington","VA","51678","=""51678""","7420","2019-2023","2022","Census","United States"
"County","Lynchburg","VA","51680","=""51680""","79255","2019-2023","2022","Census","United States"
"County","Manassas","VA","51683","=""51683""","42674","2019-2023","2022","Census","United States"
"County","Manassas Park","VA","51685","=""51685""","16923","2019-2023","2022","Census","United States"
"County","Martinsville","VA","51690","=""51690""","13584","2019-2023","2022","Census","United States"
"County","Newport News","VA","51700","=""51700""","184774","2019-2023","2022","Census","United States"
"County","Norfolk","VA","51710","=""51710""","235037","2019-2023","2022","Census","United States"
"County","Norton","VA","51720","=""51720""","3620","2019-2023","2022","Census","United States"
"County","Petersburg","VA","51730","=""51730""","33365","2019-2023","2022","Census","United States"
"County","Poquoson","VA","51735","=""51735""","12556","2019-2023","2022","Census","United States"
"County","Portsmouth","VA","51740","=""51740""","97299","2019-2023","2022","Census","United States"
"County","Radford","VA","51750","=""51750""","16505","2019-2023","2022","Census","United States"
"County","Richmond","VA","51760","=""51760""","227595","2019-2023","2022","Census","United States"
"County","Roanoke","VA","51770","=""51770""","98677","2019-2023","2022","Census","United States"
"County","Salem","VA","51775","=""51775""","25477","2019-2023","2022","Census","United States"
"County","Staunton","VA","51790","=""51790""","25765","2019-2023","2022","Census","United States"
"County","Suffolk","VA","51800","=""51800""","96638","2019-2023","2022","Census","United States"
"County","Virginia Beach","VA","51810","=""51810""","457066","2019-2023","2022","Census","United States"
"County","Waynesboro","VA","51820","=""51820""","22574","2019-2023","2022","Census","United States"
"County","Williamsburg","VA","51830","=""51830""","15564","2019-2023","2022","Census","United States"
"County","Winchester","VA","51840","=""51840""","27981","2019-2023","2022","Census","United States"
"County","Adams","WA","53001","=""53001""","20690","2019-2023","2022","Census","United States"
"County","Asotin","WA","53003","=""53003""","22424","2019-2023","2022","Census","United States"
"County","Benton","WA","53005","=""53005""","210224","2019-2023","2022","Census","United States"
"County","Chelan","WA","53007","=""53007""","79518","2019-2023","2022","Census","United States"
"County","Clallam","WA","53009","=""53009""","77593","2019-2023","2022","Census","United States"
"County","Clark","WA","53011","=""53011""","510516","2019-2023","2022","Census","United States"
"County","Columbia","WA","53013","=""53013""","3996","2019-2023","2022","Census","United States"
"County","Cowlitz","WA","53015","=""53015""","111539","2019-2023","2022","Census","United States"
"County","Douglas","WA","53017","=""53017""","43733","2019-2023","2022","Census","United States"
"County","Ferry","WA","53019","=""53019""","7326","2019-2023","2022","Census","United States"
"County","Franklin","WA","53021","=""53021""","97676","2019-2023","2022","Census","United States"
"County","Garfield","WA","53023","=""53023""","2326","2019-2023","2022","Census","United States"
"County","Grant","WA","53025","=""53025""","100428","2019-2023","2022","Census","United States"
"County","Grays Harbor","WA","53027","=""53027""","76397","2019-2023","2022","Census","United States"
"County","Island","WA","53029","=""53029""","86747","2019-2023","2022","Census","United States"
"County","Jefferson","WA","53031","=""53031""","33313","2019-2023","2022","Census","United States"
"County","King","WA","53033","=""53033""","2262713","2019-2023","2022","Census","United States"
"County","Kitsap","WA","53035","=""53035""","276581","2019-2023","2022","Census","United States"
"County","Kittitas","WA","53037","=""53037""","44736","2019-2023","2022","Census","United States"
"County","Klickitat","WA","53039","=""53039""","23082","2019-2023","2022","Census","United States"
"County","Lewis","WA","53041","=""53041""","83925","2019-2023","2022","Census","United States"
"County","Lincoln","WA","53043","=""53043""","11271","2019-2023","2022","Census","United States"
"County","Mason","WA","53045","=""53045""","66968","2019-2023","2022","Census","United States"
"County","Okanogan","WA","53047","=""53047""","42811","2019-2023","2022","Census","United States"
"County","Pacific","WA","53049","=""53049""","23750","2019-2023","2022","Census","United States"
"County","Pend Oreille","WA","53051","=""53051""","13811","2019-2023","2022","Census","United States"
"County","Pierce","WA","53053","=""53053""","924106","2019-2023","2022","Census","United States"
"County","San Juan","WA","53055","=""53055""","18266","2019-2023","2022","Census","United States"
"County","Skagit","WA","53057","=""53057""","130407","2019-2023","2022","Census","United States"
"County","Skamania","WA","53059","=""53059""","12276","2019-2023","2022","Census","United States"
"County","Snohomish","WA","53061","=""53061""","834648","2019-2023","2022","Census","United States"
"County","Spokane","WA","53063","=""53063""","544323","2019-2023","2022","Census","United States"
"County","Stevens","WA","53065","=""53065""","47470","2019-2023","2022","Census","United States"
"County","Thurston","WA","53067","=""53067""","296640","2019-2023","2022","Census","United States"
"County","Wahkiakum","WA","53069","=""53069""","4573","2019-2023","2022","Census","United States"
"County","Walla Walla","WA","53071","=""53071""","62102","2019-2023","2022","Census","United States"
"County","Whatcom","WA","53073","=""53073""","228432","2019-2023","2022","Census","United States"
"County","Whitman","WA","53075","=""53075""","47042","2019-2023","2022","Census","United States"
"County","Yakima","WA","53077","=""53077""","256605","2019-2023","2022","Census","United States"
"County","Barbour","WV","54001","=""54001""","15454","2019-2023","2022","Census","United States"
"County","Berkeley","WV","54003","=""54003""","126165","2019-2023","2022","Census","United States"
"County","Boone","WV","54005","=""54005""","21312","2019-2023","2022","Census","United States"
"County","Braxton","WV","54007","=""54007""","12345","2019-2023","2022","Census","United States"
"County","Brooke","WV","54009","=""54009""","22053","2019-2023","2022","Census","United States"
"County","Cabell","WV","54011","=""54011""","93300","2019-2023","2022","Census","United States"
"County","Calhoun","WV","54013","=""54013""","6158","2019-2023","2022","Census","United States"
"County","Clay","WV","54015","=""54015""","7946","2019-2023","2022","Census","United States"
"County","Doddridge","WV","54017","=""54017""","7767","2019-2023","2022","Census","United States"
"County","Fayette","WV","54019","=""54019""","39987","2019-2023","2022","Census","United States"
"County","Gilmer","WV","54021","=""54021""","7376","2019-2023","2022","Census","United States"
"County","Grant","WV","54023","=""54023""","10972","2019-2023","2022","Census","United States"
"County","Greenbrier","WV","54025","=""54025""","32688","2019-2023","2022","Census","United States"
"County","Hampshire","WV","54027","=""54027""","23340","2019-2023","2022","Census","United States"
"County","Hancock","WV","54029","=""54029""","28658","2019-2023","2022","Census","United States"
"County","Hardy","WV","54031","=""54031""","14236","2019-2023","2022","Census","United States"
"County","Harrison","WV","54033","=""54033""","65407","2019-2023","2022","Census","United States"
"County","Jackson","WV","54035","=""54035""","27753","2019-2023","2022","Census","United States"
"County","Jefferson","WV","54037","=""54037""","58546","2019-2023","2022","Census","United States"
"County","Kanawha","WV","54039","=""54039""","178198","2019-2023","2022","Census","United States"
"County","Lewis","WV","54041","=""54041""","16808","2019-2023","2022","Census","United States"
"County","Lincoln","WV","54043","=""54043""","20170","2019-2023","2022","Census","United States"
"County","Logan","WV","54045","=""54045""","31826","2019-2023","2022","Census","United States"
"County","McDowell","WV","54047","=""54047""","18413","2019-2023","2022","Census","United States"
"County","Marion","WV","54049","=""54049""","56042","2019-2023","2022","Census","United States"
"County","Marshall","WV","54051","=""54051""","30129","2019-2023","2022","Census","United States"
"County","Mason","WV","54053","=""54053""","25214","2019-2023","2022","Census","United States"
"County","Mercer","WV","54055","=""54055""","59062","2019-2023","2022","Census","United States"
"County","Mineral","WV","54057","=""54057""","26922","2019-2023","2022","Census","United States"
"County","Mingo","WV","54059","=""54059""","22979","2019-2023","2022","Census","United States"
"County","Monongalia","WV","54061","=""54061""","106520","2019-2023","2022","Census","United States"
"County","Monroe","WV","54063","=""54063""","12401","2019-2023","2022","Census","United States"
"County","Morgan","WV","54065","=""54065""","17327","2019-2023","2022","Census","United States"
"County","Nicholas","WV","54067","=""54067""","24446","2019-2023","2022","Census","United States"
"County","Ohio","WV","54069","=""54069""","41904","2019-2023","2022","Census","United States"
"County","Pendleton","WV","54071","=""54071""","6111","2019-2023","2022","Census","United States"
"County","Pleasants","WV","54073","=""54073""","7572","2019-2023","2022","Census","United States"
"County","Pocahontas","WV","54075","=""54075""","7855","2019-2023","2022","Census","United States"
"County","Preston","WV","54077","=""54077""","34204","2019-2023","2022","Census","United States"
"County","Putnam","WV","54079","=""54079""","57250","2019-2023","2022","Census","United States"
"County","Raleigh","WV","54081","=""54081""","73666","2019-2023","2022","Census","United States"
"County","Randolph","WV","54083","=""54083""","27782","2019-2023","2022","Census","United States"
"County","Ritchie","WV","54085","=""54085""","8372","2019-2023","2022","Census","United States"
"County","Roane","WV","54087","=""54087""","13921","2019-2023","2022","Census","United States"
"County","Summers","WV","54089","=""54089""","11833","2019-2023","2022","Census","United States"
"County","Taylor","WV","54091","=""54091""","16543","2019-2023","2022","Census","United States"
"County","Tucker","WV","54093","=""54093""","6698","2019-2023","2022","Census","United States"
"County","Tyler","WV","54095","=""54095""","8181","2019-2023","2022","Census","United States"
"County","Upshur","WV","54097","=""54097""","23758","2019-2023","2022","Census","United States"
"County","Wayne","WV","54099","=""54099""","38498","2019-2023","2022","Census","United States"
"County","Webster","WV","54101","=""54101""","8253","2019-2023","2022","Census","United States"
"County","Wetzel","WV","54103","=""54103""","14233","2019-2023","2022","Census","United States"
"County","Wirt","WV","54105","=""54105""","5131","2019-2023","2022","Census","United States"
"County","Wood","WV","54107","=""54107""","83829","2019-2023","2022","Census","United States"
"County","Wyoming","WV","54109","=""54109""","20948","2019-2023","2022","Census","United States"
"County","Adams","WI","55001","=""55001""","20928","2019-2023","2022","Census","United States"
"County","Ashland","WI","55003","=""55003""","16050","2019-2023","2022","Census","United States"
"County","Barron","WI","55005","=""55005""","46741","2019-2023","2022","Census","United States"
"County","Bayfield","WI","55007","=""55007""","16410","2019-2023","2022","Census","United States"
"County","Brown","WI","55009","=""55009""","269425","2019-2023","2022","Census","United States"
"County","Buffalo","WI","55011","=""55011""","13341","2019-2023","2022","Census","United States"
"County","Burnett","WI","55013","=""55013""","16741","2019-2023","2022","Census","United States"
"County","Calumet","WI","55015","=""55015""","52626","2019-2023","2022","Census","United States"
"County","Chippewa","WI","55017","=""55017""","66558","2019-2023","2022","Census","United States"
