"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Reagan","TX","48383","=""48383""","70288","2019-2023","2022","Census","United States"
"County","Real","TX","48385","=""48385""","45417","2019-2023","2022","Census","United States"
"County","Red River","TX","48387","=""48387""","46912","2019-2023","2022","Census","United States"
"County","Reeves","TX","48389","=""48389""","56056","2019-2023","2022","Census","United States"
"County","Refugio","TX","48391","=""48391""","58016","2019-2023","2022","Census","United States"
"County","Roberts","TX","48393","=""48393""","66118","2019-2023","2022","Census","United States"
"County","Robertson","TX","48395","=""48395""","66250","2019-2023","2022","Census","United States"
"County","Rockwall","TX","48397","=""48397""","124917","2019-2023","2022","Census","United States"
"County","Runnels","TX","48399","=""48399""","63490","2019-2023","2022","Census","United States"
"County","Rusk","TX","48401","=""48401""","67506","2019-2023","2022","Census","United States"
"County","Sabine","TX","48403","=""48403""","59924","2019-2023","2022","Census","United States"
"County","San Augustine","TX","48405","=""48405""","46338","2019-2023","2022","Census","United States"
"County","San Jacinto","TX","48407","=""48407""","59526","2019-2023","2022","Census","United States"
"County","San Patricio","TX","48409","=""48409""","67512","2019-2023","2022","Census","United States"
"County","San Saba","TX","48411","=""48411""","54855","2019-2023","2022","Census","United States"
"County","Schleicher","TX","48413","=""48413""","90141","2019-2023","2022","Census","United States"
"County","Scurry","TX","48415","=""48415""","62689","2019-2023","2022","Census","United States"
"County","Shackelford","TX","48417","=""48417""","64659","2019-2023","2022","Census","United States"
"County","Shelby","TX","48419","=""48419""","50436","2019-2023","2022","Census","United States"
"County","Sherman","TX","48421","=""48421""","74167","2019-2023","2022","Census","United States"
"County","Smith","TX","48423","=""48423""","71923","2019-2023","2022","Census","United States"
"County","Somervell","TX","48425","=""48425""","83382","2019-2023","2022","Census","United States"
"County","Starr","TX","48427","=""48427""","38182","2019-2023","2022","Census","United States"
"County","Stephens","TX","48429","=""48429""","54695","2019-2023","2022","Census","United States"
"County","Sterling","TX","48431","=""48431""","78750","2019-2023","2022","Census","United States"
"County","Stonewall","TX","48433","=""48433""","61250","2019-2023","2022","Census","United States"
"County","Sutton","TX","48435","=""48435""","75000","2019-2023","2022","Census","United States"
"County","Swisher","TX","48437","=""48437""","39031","2019-2023","2022","Census","United States"
"County","Tarrant","TX","48439","=""48439""","81905","2019-2023","2022","Census","United States"
"County","Taylor","TX","48441","=""48441""","66406","2019-2023","2022","Census","United States"
"County","Terrell","TX","48443","=""48443""","46989","2019-2023","2022","Census","United States"
"County","Terry","TX","48445","=""48445""","45905","2019-2023","2022","Census","United States"
"County","Throckmorton","TX","48447","=""48447""","58864","2019-2023","2022","Census","United States"
"County","Titus","TX","48449","=""48449""","59220","2019-2023","2022","Census","United States"
"County","Tom Green","TX","48451","=""48451""","66254","2019-2023","2022","Census","United States"
"County","Travis","TX","48453","=""48453""","97169","2019-2023","2022","Census","United States"
"County","Trinity","TX","48455","=""48455""","51663","2019-2023","2022","Census","United States"
"County","Tyler","TX","48457","=""48457""","50647","2019-2023","2022","Census","United States"
"County","Upshur","TX","48459","=""48459""","62794","2019-2023","2022","Census","United States"
"County","Upton","TX","48461","=""48461""","52321","2019-2023","2022","Census","United States"
"County","Uvalde","TX","48463","=""48463""","57849","2019-2023","2022","Census","United States"
"County","Val Verde","TX","48465","=""48465""","59673","2019-2023","2022","Census","United States"
"County","Van Zandt","TX","48467","=""48467""","68274","2019-2023","2022","Census","United States"
"County","Victoria","TX","48469","=""48469""","70101","2019-2023","2022","Census","United States"
"County","Walker","TX","48471","=""48471""","49862","2019-2023","2022","Census","United States"
"County","Waller","TX","48473","=""48473""","76135","2019-2023","2022","Census","United States"
"County","Ward","TX","48475","=""48475""","71719","2019-2023","2022","Census","United States"
"County","Washington","TX","48477","=""48477""","75085","2019-2023","2022","Census","United States"
"County","Webb","TX","48479","=""48479""","62506","2019-2023","2022","Census","United States"
"County","Wharton","TX","48481","=""48481""","66100","2019-2023","2022","Census","United States"
"County","Wheeler","TX","48483","=""48483""","67964","2019-2023","2022","Census","United States"
"County","Wichita","TX","48485","=""48485""","62168","2019-2023","2022","Census","United States"
"County","Wilbarger","TX","48487","=""48487""","51626","2019-2023","2022","Census","United States"
"County","Willacy","TX","48489","=""48489""","45645","2019-2023","2022","Census","United States"
"County","Williamson","TX","48491","=""48491""","108309","2019-2023","2022","Census","United States"
"County","Wilson","TX","48493","=""48493""","92461","2019-2023","2022","Census","United States"
"County","Winkler","TX","48495","=""48495""","91898","2019-2023","2022","Census","United States"
"County","Wise","TX","48497","=""48497""","89897","2019-2023","2022","Census","United States"
"County","Wood","TX","48499","=""48499""","62524","2019-2023","2022","Census","United States"
"County","Yoakum","TX","48501","=""48501""","82261","2019-2023","2022","Census","United States"
"County","Young","TX","48503","=""48503""","63723","2019-2023","2022","Census","United States"
"County","Zapata","TX","48505","=""48505""","36527","2019-2023","2022","Census","United States"
"County","Zavala","TX","48507","=""48507""","41887","2019-2023","2022","Census","United States"
"County","Beaver","UT","49001","=""49001""","85603","2019-2023","2022","Census","United States"
"County","Box Elder","UT","49003","=""49003""","77865","2019-2023","2022","Census","United States"
"County","Cache","UT","49005","=""49005""","78292","2019-2023","2022","Census","United States"
"County","Carbon","UT","49007","=""49007""","53673","2019-2023","2022","Census","United States"
"County","Daggett","UT","49009","=""49009""","58750","2019-2023","2022","Census","United States"
"County","Davis","UT","49011","=""49011""","108058","2019-2023","2022","Census","United States"
"County","Duchesne","UT","49013","=""49013""","74738","2019-2023","2022","Census","United States"
"County","Emery","UT","49015","=""49015""","69956","2019-2023","2022","Census","United States"
"County","Garfield","UT","49017","=""49017""","61688","2019-2023","2022","Census","United States"
"County","Grand","UT","49019","=""49019""","62521","2019-2023","2022","Census","United States"
"County","Iron","UT","49021","=""49021""","65527","2019-2023","2022","Census","United States"
"County","Juab","UT","49023","=""49023""","89803","2019-2023","2022","Census","United States"
"County","Kane","UT","49025","=""49025""","75000","2019-2023","2022","Census","United States"
"County","Millard","UT","49027","=""49027""","70877","2019-2023","2022","Census","United States"
"County","Morgan","UT","49029","=""49029""","126092","2019-2023","2022","Census","United States"
"County","Piute","UT","49031","=""49031""","44650","2019-2023","2022","Census","United States"
"County","Rich","UT","49033","=""49033""","76875","2019-2023","2022","Census","United States"
"County","Salt Lake","UT","49035","=""49035""","94658","2019-2023","2022","Census","United States"
"County","San Juan","UT","49037","=""49037""","54890","2019-2023","2022","Census","United States"
"County","Sanpete","UT","49039","=""49039""","67459","2019-2023","2022","Census","United States"
"County","Sevier","UT","49041","=""49041""","73765","2019-2023","2022","Census","United States"
"County","Summit","UT","49043","=""49043""","137058","2019-2023","2022","Census","United States"
"County","Tooele","UT","49045","=""49045""","101846","2019-2023","2022","Census","United States"
"County","Uintah","UT","49047","=""49047""","69861","2019-2023","2022","Census","United States"
"County","Utah","UT","49049","=""49049""","96877","2019-2023","2022","Census","United States"
"County","Wasatch","UT","49051","=""49051""","115146","2019-2023","2022","Census","United States"
"County","Washington","UT","49053","=""49053""","76411","2019-2023","2022","Census","United States"
"County","Wayne","UT","49055","=""49055""","70074","2019-2023","2022","Census","United States"
"County","Weber","UT","49057","=""49057""","87083","2019-2023","2022","Census","United States"
"County","Addison","VT","50001","=""50001""","88478","2019-2023","2022","Census","United States"
"County","Bennington","VT","50003","=""50003""","71494","2019-2023","2022","Census","United States"
"County","Caledonia","VT","50005","=""50005""","66075","2019-2023","2022","Census","United States"
"County","Chittenden","VT","50007","=""50007""","94310","2019-2023","2022","Census","United States"
"County","Essex","VT","50009","=""50009""","58985","2019-2023","2022","Census","United States"
"County","Franklin","VT","50011","=""50011""","79078","2019-2023","2022","Census","United States"
"County","Grand Isle","VT","50013","=""50013""","90625","2019-2023","2022","Census","United States"
"County","Lamoille","VT","50015","=""50015""","69897","2019-2023","2022","Census","United States"
"County","Orange","VT","50017","=""50017""","77328","2019-2023","2022","Census","United States"
"County","Orleans","VT","50019","=""50019""","66426","2019-2023","2022","Census","United States"
"County","Rutland","VT","50021","=""50021""","64778","2019-2023","2022","Census","United States"
"County","Washington","VT","50023","=""50023""","79853","2019-2023","2022","Census","United States"
"County","Windham","VT","50025","=""50025""","68021","2019-2023","2022","Census","United States"
"County","Windsor","VT","50027","=""50027""","75247","2019-2023","2022","Census","United States"
"County","Accomack","VA","51001","=""51001""","57500","2019-2023","2022","Census","United States"
"County","Albemarle","VA","51003","=""51003""","102617","2019-2023","2022","Census","United States"
"County","Alleghany","VA","51005","=""51005""","55160","2019-2023","2022","Census","United States"
"County","Amelia","VA","51007","=""51007""","66339","2019-2023","2022","Census","United States"
"County","Amherst","VA","51009","=""51009""","67298","2019-2023","2022","Census","United States"
"County","Appomattox","VA","51011","=""51011""","62337","2019-2023","2022","Census","United States"
"County","Arlington","VA","51013","=""51013""","140160","2019-2023","2022","Census","United States"
"County","Augusta","VA","51015","=""51015""","79972","2019-2023","2022","Census","United States"
"County","Bath","VA","51017","=""51017""","61709","2019-2023","2022","Census","United States"
"County","Bedford","VA","51019","=""51019""","77644","2019-2023","2022","Census","United States"
"County","Bland","VA","51021","=""51021""","61375","2019-2023","2022","Census","United States"
"County","Botetourt","VA","51023","=""51023""","80467","2019-2023","2022","Census","United States"
"County","Brunswick","VA","51025","=""51025""","52978","2019-2023","2022","Census","United States"
"County","Buchanan","VA","51027","=""51027""","42216","2019-2023","2022","Census","United States"
"County","Buckingham","VA","51029","=""51029""","59199","2019-2023","2022","Census","United States"
"County","Campbell","VA","51031","=""51031""","62608","2019-2023","2022","Census","United States"
"County","Caroline","VA","51033","=""51033""","86267","2019-2023","2022","Census","United States"
"County","Carroll","VA","51035","=""51035""","52575","2019-2023","2022","Census","United States"
"County","Charles City","VA","51036","=""51036""","70339","2019-2023","2022","Census","United States"
"County","Charlotte","VA","51037","=""51037""","48892","2019-2023","2022","Census","United States"
"County","Chesterfield","VA","51041","=""51041""","98910","2019-2023","2022","Census","United States"
"County","Clarke","VA","51043","=""51043""","114185","2019-2023","2022","Census","United States"
"County","Craig","VA","51045","=""51045""","67778","2019-2023","2022","Census","United States"
"County","Culpeper","VA","51047","=""51047""","96098","2019-2023","2022","Census","United States"
"County","Cumberland","VA","51049","=""51049""","57057","2019-2023","2022","Census","United States"
"County","Dickenson","VA","51051","=""51051""","43831","2019-2023","2022","Census","United States"
"County","Dinwiddie","VA","51053","=""51053""","83898","2019-2023","2022","Census","United States"
"County","Essex","VA","51057","=""51057""","56481","2019-2023","2022","Census","United States"
"County","Fairfax","VA","51059","=""51059""","150113","2019-2023","2022","Census","United States"
"County","Fauquier","VA","51061","=""51061""","129495","2019-2023","2022","Census","United States"
"County","Floyd","VA","51063","=""51063""","61401","2019-2023","2022","Census","United States"
"County","Fluvanna","VA","51065","=""51065""","91959","2019-2023","2022","Census","United States"
"County","Franklin","VA","51067","=""51067""","68348","2019-2023","2022","Census","United States"
"County","Frederick","VA","51069","=""51069""","95603","2019-2023","2022","Census","United States"
"County","Giles","VA","51071","=""51071""","64819","2019-2023","2022","Census","United States"
"County","Gloucester","VA","51073","=""51073""","83689","2019-2023","2022","Census","United States"
"County","Goochland","VA","51075","=""51075""","118695","2019-2023","2022","Census","United States"
"County","Grayson","VA","51077","=""51077""","42864","2019-2023","2022","Census","United States"
"County","Greene","VA","51079","=""51079""","85268","2019-2023","2022","Census","United States"
"County","Greensville","VA","51081","=""51081""","56759","2019-2023","2022","Census","United States"
"County","Halifax","VA","51083","=""51083""","49244","2019-2023","2022","Census","United States"
"County","Hanover","VA","51085","=""51085""","109504","2019-2023","2022","Census","United States"
"County","Henrico","VA","51087","=""51087""","86397","2019-2023","2022","Census","United States"
"County","Henry","VA","51089","=""51089""","48445","2019-2023","2022","Census","United States"
"County","Highland","VA","51091","=""51091""","62946","2019-2023","2022","Census","United States"
"County","Isle of Wight","VA","51093","=""51093""","96118","2019-2023","2022","Census","United States"
"County","James City","VA","51095","=""51095""","107046","2019-2023","2022","Census","United States"
"County","King and Queen","VA","51097","=""51097""","72851","2019-2023","2022","Census","United States"
"County","King George","VA","51099","=""51099""","110517","2019-2023","2022","Census","United States"
"County","King William","VA","51101","=""51101""","85212","2019-2023","2022","Census","United States"
"County","Lancaster","VA","51103","=""51103""","67169","2019-2023","2022","Census","United States"
"County","Lee","VA","51105","=""51105""","42269","2019-2023","2022","Census","United States"
"County","Loudoun","VA","51107","=""51107""","178707","2019-2023","2022","Census","United States"
"County","Louisa","VA","51109","=""51109""","80343","2019-2023","2022","Census","United States"
"County","Lunenburg","VA","51111","=""51111""","54460","2019-2023","2022","Census","United States"
"County","Madison","VA","51113","=""51113""","82972","2019-2023","2022","Census","United States"
"County","Mathews","VA","51115","=""51115""","75487","2019-2023","2022","Census","United States"
"County","Mecklenburg","VA","51117","=""51117""","51691","2019-2023","2022","Census","United States"
"County","Middlesex","VA","51119","=""51119""","74154","2019-2023","2022","Census","United States"
"County","Montgomery","VA","51121","=""51121""","70769","2019-2023","2022","Census","United States"
"County","Nelson","VA","51125","=""51125""","68525","2019-2023","2022","Census","United States"
"County","New Kent","VA","51127","=""51127""","120125","2019-2023","2022","Census","United States"
"County","Northampton","VA","51131","=""51131""","55933","2019-2023","2022","Census","United States"
"County","Northumberland","VA","51133","=""51133""","69500","2019-2023","2022","Census","United States"
"County","Nottoway","VA","51135","=""51135""","62161","2019-2023","2022","Census","United States"
"County","Orange","VA","51137","=""51137""","94175","2019-2023","2022","Census","United States"
"County","Page","VA","51139","=""51139""","59396","2019-2023","2022","Census","United States"
"County","Patrick","VA","51141","=""51141""","50938","2019-2023","2022","Census","United States"
"County","Pittsylvania","VA","51143","=""51143""","54115","2019-2023","2022","Census","United States"
"County","Powhatan","VA","51145","=""51145""","110667","2019-2023","2022","Census","United States"
"County","Prince Edward","VA","51147","=""51147""","55082","2019-2023","2022","Census","United States"
"County","Prince George","VA","51149","=""51149""","88225","2019-2023","2022","Census","United States"
"County","Prince William","VA","51153","=""51153""","128873","2019-2023","2022","Census","United States"
"County","Pulaski","VA","51155","=""51155""","60767","2019-2023","2022","Census","United States"
"County","Rappahannock","VA","51157","=""51157""","98125","2019-2023","2022","Census","United States"
"County","Richmond","VA","51159","=""51159""","64184","2019-2023","2022","Census","United States"
"County","Roanoke","VA","51161","=""51161""","82931","2019-2023","2022","Census","United States"
"County","Rockbridge","VA","51163","=""51163""","63975","2019-2023","2022","Census","United States"
"County","Rockingham","VA","51165","=""51165""","78468","2019-2023","2022","Census","United States"
"County","Russell","VA","51167","=""51167""","49020","2019-2023","2022","Census","United States"
"County","Scott","VA","51169","=""51169""","45136","2019-2023","2022","Census","United States"
"County","Shenandoah","VA","51171","=""51171""","64437","2019-2023","2022","Census","United States"
"County","Smyth","VA","51173","=""51173""","46859","2019-2023","2022","Census","United States"
"County","Southampton","VA","51175","=""51175""","68465","2019-2023","2022","Census","United States"
"County","Spotsylvania","VA","51177","=""51177""","109576","2019-2023","2022","Census","United States"
"County","Stafford","VA","51179","=""51179""","133792","2019-2023","2022","Census","United States"
"County","Surry","VA","51181","=""51181""","71458","2019-2023","2022","Census","United States"
"County","Sussex","VA","51183","=""51183""","62821","2019-2023","2022","Census","United States"
"County","Tazewell","VA","51185","=""51185""","45788","2019-2023","2022","Census","United States"
"County","Warren","VA","51187","=""51187""","84331","2019-2023","2022","Census","United States"
"County","Washington","VA","51191","=""51191""","62774","2019-2023","2022","Census","United States"
"County","Westmoreland","VA","51193","=""51193""","59766","2019-2023","2022","Census","United States"
"County","Wise","VA","51195","=""51195""","50740","2019-2023","2022","Census","United States"
"County","Wythe","VA","51197","=""51197""","55359","2019-2023","2022","Census","United States"
"County","York","VA","51199","=""51199""","108326","2019-2023","2022","Census","United States"
"County","Alexandria","VA","51510","=""51510""","113638","2019-2023","2022","Census","United States"
"County","Bristol","VA","51520","=""51520""","44706","2019-2023","2022","Census","United States"
"County","Buena Vista","VA","51530","=""51530""","54458","2019-2023","2022","Census","United States"
"County","Charlottesville","VA","51540","=""51540""","69829","2019-2023","2022","Census","United States"
"County","Chesapeake","VA","51550","=""51550""","94189","2019-2023","2022","Census","United States"
"County","Colonial Heights","VA","51570","=""51570""","76250","2019-2023","2022","Census","United States"
"County","Covington","VA","51580","=""51580""","42724","2019-2023","2022","Census","United States"
"County","Danville","VA","51590","=""51590""","42778","2019-2023","2022","Census","United States"
"County","Emporia","VA","51595","=""51595""","49375","2019-2023","2022","Census","United States"
"County","Fairfax","VA","51600","=""51600""","132774","2019-2023","2022","Census","United States"
"County","Falls Church","VA","51610","=""51610""","154734","2019-2023","2022","Census","United States"
"County","Franklin","VA","51620","=""51620""","65125","2019-2023","2022","Census","United States"
"County","Fredericksburg","VA","51630","=""51630""","85368","2019-2023","2022","Census","United States"
"County","Galax","VA","51640","=""51640""","41438","2019-2023","2022","Census","United States"
"County","Hampton","VA","51650","=""51650""","67758","2019-2023","2022","Census","United States"
"County","Harrisonburg","VA","51660","=""51660""","59752","2019-2023","2022","Census","United States"
"County","Hopewell","VA","51670","=""51670""","48681","2019-2023","2022","Census","United States"
"County","Lexington","VA","51678","=""51678""","89598","2019-2023","2022","Census","United States"
"County","Lynchburg","VA","51680","=""51680""","59808","2019-2023","2022","Census","United States"
"County","Manassas","VA","51683","=""51683""","117919","2019-2023","2022","Census","United States"
"County","Manassas Park","VA","51685","=""51685""","100668","2019-2023","2022","Census","United States"
"County","Martinsville","VA","51690","=""51690""","42434","2019-2023","2022","Census","United States"
"County","Newport News","VA","51700","=""51700""","66718","2019-2023","2022","Census","United States"
"County","Norfolk","VA","51710","=""51710""","64017","2019-2023","2022","Census","United States"
"County","Norton","VA","51720","=""51720""","38497","2019-2023","2022","Census","United States"
"County","Petersburg","VA","51730","=""51730""","50741","2019-2023","2022","Census","United States"
"County","Poquoson","VA","51735","=""51735""","120919","2019-2023","2022","Census","United States"
"County","Portsmouth","VA","51740","=""51740""","58972","2019-2023","2022","Census","United States"
"County","Radford","VA","51750","=""51750""","52791","2019-2023","2022","Census","United States"
"County","Richmond","VA","51760","=""51760""","62671","2019-2023","2022","Census","United States"
"County","Roanoke","VA","51770","=""51770""","52671","2019-2023","2022","Census","United States"
"County","Salem","VA","51775","=""51775""","66716","2019-2023","2022","Census","United States"
"County","Staunton","VA","51790","=""51790""","62586","2019-2023","2022","Census","United States"
"County","Suffolk","VA","51800","=""51800""","90089","2019-2023","2022","Census","United States"
"County","Virginia Beach","VA","51810","=""51810""","90685","2019-2023","2022","Census","United States"
"County","Waynesboro","VA","51820","=""51820""","56364","2019-2023","2022","Census","United States"
"County","Williamsburg","VA","51830","=""51830""","70206","2019-2023","2022","Census","United States"
"County","Winchester","VA","51840","=""51840""","64648","2019-2023","2022","Census","United States"
"County","Adams","WA","53001","=""53001""","65042","2019-2023","2022","Census","United States"
"County","Asotin","WA","53003","=""53003""","69107","2019-2023","2022","Census","United States"
"County","Benton","WA","53005","=""53005""","87316","2019-2023","2022","Census","United States"
"County","Chelan","WA","53007","=""53007""","78306","2019-2023","2022","Census","United States"
"County","Clallam","WA","53009","=""53009""","67999","2019-2023","2022","Census","United States"
"County","Clark","WA","53011","=""53011""","94948","2019-2023","2022","Census","United States"
"County","Columbia","WA","53013","=""53013""","71528","2019-2023","2022","Census","United States"
"County","Cowlitz","WA","53015","=""53015""","72932","2019-2023","2022","Census","United States"
"County","Douglas","WA","53017","=""53017""","80374","2019-2023","2022","Census","United States"
"County","Ferry","WA","53019","=""53019""","54650","2019-2023","2022","Census","United States"
"County","Franklin","WA","53021","=""53021""","82755","2019-2023","2022","Census","United States"
"County","Garfield","WA","53023","=""53023""","62411","2019-2023","2022","Census","United States"
"County","Grant","WA","53025","=""53025""","71115","2019-2023","2022","Census","United States"
"County","Grays Harbor","WA","53027","=""53027""","63539","2019-2023","2022","Census","United States"
"County","Island","WA","53029","=""53029""","88358","2019-2023","2022","Census","United States"
"County","Jefferson","WA","53031","=""53031""","71143","2019-2023","2022","Census","United States"
"County","King","WA","53033","=""53033""","122148","2019-2023","2022","Census","United States"
"County","Kitsap","WA","53035","=""53035""","98546","2019-2023","2022","Census","United States"
"County","Kittitas","WA","53037","=""53037""","69928","2019-2023","2022","Census","United States"
"County","Klickitat","WA","53039","=""53039""","70400","2019-2023","2022","Census","United States"
"County","Lewis","WA","53041","=""53041""","69690","2019-2023","2022","Census","United States"
"County","Lincoln","WA","53043","=""53043""","71227","2019-2023","2022","Census","United States"
"County","Mason","WA","53045","=""53045""","78359","2019-2023","2022","Census","United States"
"County","Okanogan","WA","53047","=""53047""","60293","2019-2023","2022","Census","United States"
"County","Pacific","WA","53049","=""53049""","62350","2019-2023","2022","Census","United States"
"County","Pend Oreille","WA","53051","=""53051""","63750","2019-2023","2022","Census","United States"
"County","Pierce","WA","53053","=""53053""","96632","2019-2023","2022","Census","United States"
"County","San Juan","WA","53055","=""53055""","83682","2019-2023","2022","Census","United States"
"County","Skagit","WA","53057","=""53057""","85474","2019-2023","2022","Census","United States"
"County","Skamania","WA","53059","=""53059""","90085","2019-2023","2022","Census","United States"
"County","Snohomish","WA","53061","=""53061""","107982","2019-2023","2022","Census","United States"
"County","Spokane","WA","53063","=""53063""","73513","2019-2023","2022","Census","United States"
"County","Stevens","WA","53065","=""53065""","67405","2019-2023","2022","Census","United States"
"County","Thurston","WA","53067","=""53067""","93985","2019-2023","2022","Census","United States"
"County","Wahkiakum","WA","53069","=""53069""","57091","2019-2023","2022","Census","United States"
"County","Walla Walla","WA","53071","=""53071""","72212","2019-2023","2022","Census","United States"
"County","Whatcom","WA","53073","=""53073""","80989","2019-2023","2022","Census","United States"
"County","Whitman","WA","53075","=""53075""","52893","2019-2023","2022","Census","United States"
"County","Yakima","WA","53077","=""53077""","68015","2019-2023","2022","Census","United States"
"County","Barbour","WV","54001","=""54001""","48347","2019-2023","2022","Census","United States"
"County","Berkeley","WV","54003","=""54003""","77329","2019-2023","2022","Census","United States"
"County","Boone","WV","54005","=""54005""","56152","2019-2023","2022","Census","United States"
"County","Braxton","WV","54007","=""54007""","44449","2019-2023","2022","Census","United States"
"County","Brooke","WV","54009","=""54009""","52116","2019-2023","2022","Census","United States"
"County","Cabell","WV","54011","=""54011""","52828","2019-2023","2022","Census","United States"
"County","Calhoun","WV","54013","=""54013""","41421","2019-2023","2022","Census","United States"
"County","Clay","WV","54015","=""54015""","42790","2019-2023","2022","Census","United States"
"County","Doddridge","WV","54017","=""54017""","61164","2019-2023","2022","Census","United States"
"County","Fayette","WV","54019","=""54019""","52672","2019-2023","2022","Census","United States"
"County","Gilmer","WV","54021","=""54021""","50991","2019-2023","2022","Census","United States"
"County","Grant","WV","54023","=""54023""","61530","2019-2023","2022","Census","United States"
"County","Greenbrier","WV","54025","=""54025""","48662","2019-2023","2022","Census","United States"
"County","Hampshire","WV","54027","=""54027""","60299","2019-2023","2022","Census","United States"
"County","Hancock","WV","54029","=""54029""","61017","2019-2023","2022","Census","United States"
"County","Hardy","WV","54031","=""54031""","49302","2019-2023","2022","Census","United States"
"County","Harrison","WV","54033","=""54033""","58326","2019-2023","2022","Census","United States"
"County","Jackson","WV","54035","=""54035""","55671","2019-2023","2022","Census","United States"
"County","Jefferson","WV","54037","=""54037""","95523","2019-2023","2022","Census","United States"
"County","Kanawha","WV","54039","=""54039""","58887","2019-2023","2022","Census","United States"
"County","Lewis","WV","54041","=""54041""","52279","2019-2023","2022","Census","United States"
"County","Lincoln","WV","54043","=""54043""","48593","2019-2023","2022","Census","United States"
"County","Logan","WV","54045","=""54045""","47237","2019-2023","2022","Census","United States"
"County","McDowell","WV","54047","=""54047""","29980","2019-2023","2022","Census","United States"
"County","Marion","WV","54049","=""54049""","67537","2019-2023","2022","Census","United States"
"County","Marshall","WV","54051","=""54051""","60329","2019-2023","2022","Census","United States"
"County","Mason","WV","54053","=""54053""","53454","2019-2023","2022","Census","United States"
"County","Mercer","WV","54055","=""54055""","47799","2019-2023","2022","Census","United States"
"County","Mineral","WV","54057","=""54057""","68049","2019-2023","2022","Census","United States"
"County","Mingo","WV","54059","=""54059""","39527","2019-2023","2022","Census","United States"
"County","Monongalia","WV","54061","=""54061""","62704","2019-2023","2022","Census","United States"
"County","Monroe","WV","54063","=""54063""","54508","2019-2023","2022","Census","United States"
"County","Morgan","WV","54065","=""54065""","63805","2019-2023","2022","Census","United States"
"County","Nicholas","WV","54067","=""54067""","49280","2019-2023","2022","Census","United States"
"County","Ohio","WV","54069","=""54069""","57867","2019-2023","2022","Census","United States"
"County","Pendleton","WV","54071","=""54071""","61738","2019-2023","2022","Census","United States"
"County","Pleasants","WV","54073","=""54073""","61038","2019-2023","2022","Census","United States"
"County","Pocahontas","WV","54075","=""54075""","41200","2019-2023","2022","Census","United States"
"County","Preston","WV","54077","=""54077""","61373","2019-2023","2022","Census","United States"
"County","Putnam","WV","54079","=""54079""","77871","2019-2023","2022","Census","United States"
"County","Raleigh","WV","54081","=""54081""","52055","2019-2023","2022","Census","United States"
"County","Randolph","WV","54083","=""54083""","55057","2019-2023","2022","Census","United States"
"County","Ritchie","WV","54085","=""54085""","50256","2019-2023","2022","Census","United States"
"County","Roane","WV","54087","=""54087""","45194","2019-2023","2022","Census","United States"
"County","Summers","WV","54089","=""54089""","42544","2019-2023","2022","Census","United States"
"County","Taylor","WV","54091","=""54091""","56807","2019-2023","2022","Census","United States"
"County","Tucker","WV","54093","=""54093""","53475","2019-2023","2022","Census","United States"
"County","Tyler","WV","54095","=""54095""","58293","2019-2023","2022","Census","United States"
"County","Upshur","WV","54097","=""54097""","51859","2019-2023","2022","Census","United States"
"County","Wayne","WV","54099","=""54099""","55539","2019-2023","2022","Census","United States"
"County","Webster","WV","54101","=""54101""","42061","2019-2023","2022","Census","United States"
"County","Wetzel","WV","54103","=""54103""","53341","2019-2023","2022","Census","United States"
"County","Wirt","WV","54105","=""54105""","54688","2019-2023","2022","Census","United States"
"County","Wood","WV","54107","=""54107""","56193","2019-2023","2022","Census","United States"
"County","Wyoming","WV","54109","=""54109""","48038","2019-2023","2022","Census","United States"
"County","Adams","WI","55001","=""55001""","59153","2019-2023","2022","Census","United States"
"County","Ashland","WI","55003","=""55003""","57645","2019-2023","2022","Census","United States"
"County","Barron","WI","55005","=""55005""","64619","2019-2023","2022","Census","United States"
"County","Bayfield","WI","55007","=""55007""","69609","2019-2023","2022","Census","United States"
"County","Brown","WI","55009","=""55009""","77490","2019-2023","2022","Census","United States"
"County","Buffalo","WI","55011","=""55011""","68722","2019-2023","2022","Census","United States"
"County","Burnett","WI","55013","=""55013""","61664","2019-2023","2022","Census","United States"
"County","Calumet","WI","55015","=""55015""","87700","2019-2023","2022","Census","United States"
"County","Chippewa","WI","55017","=""55017""","74009","2019-2023","2022","Census","United States"
"County","Clark","WI","55019","=""55019""","66250","2019-2023","2022","Census","United States"
"County","Columbia","WI","55021","=""55021""","82792","2019-2023","2022","Census","United States"
"County","Crawford","WI","55023","=""55023""","63496","2019-2023","2022","Census","United States"
"County","Dane","WI","55025","=""55025""","88108","2019-2023","2022","Census","United States"
"County","Dodge","WI","55027","=""55027""","73992","2019-2023","2022","Census","United States"
"County","Door","WI","55029","=""55029""","71785","2019-2023","2022","Census","United States"
"County","Douglas","WI","55031","=""55031""","72579","2019-2023","2022","Census","United States"
"County","Dunn","WI","55033","=""55033""","71785","2019-2023","2022","Census","United States"
"County","Eau Claire","WI","55035","=""55035""","71834","2019-2023","2022","Census","United States"
"County","Florence","WI","55037","=""55037""","62786","2019-2023","2022","Census","United States"
"County","Fond du Lac","WI","55039","=""55039""","73154","2019-2023","2022","Census","United States"
"County","Forest","WI","55041","=""55041""","59727","2019-2023","2022","Census","United States"
"County","Grant","WI","55043","=""55043""","64349","2019-2023","2022","Census","United States"
