"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","People With Health Insurance","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Warren","TN","47177","=""47177""","36537","2019-2023","2022","Census","United States"
"County","Washington","TN","47179","=""47179""","119190","2019-2023","2022","Census","United States"
"County","Wayne","TN","47181","=""47181""","12538","2019-2023","2022","Census","United States"
"County","Weakley","TN","47183","=""47183""","29485","2019-2023","2022","Census","United States"
"County","White","TN","47185","=""47185""","24277","2019-2023","2022","Census","United States"
"County","Williamson","TN","47187","=""47187""","243112","2019-2023","2022","Census","United States"
"County","Wilson","TN","47189","=""47189""","141823","2019-2023","2022","Census","United States"
"County","Anderson","TX","48001","=""48001""","38174","2019-2023","2022","Census","United States"
"County","Andrews","TX","48003","=""48003""","14271","2019-2023","2022","Census","United States"
"County","Angelina","TX","48005","=""48005""","69521","2019-2023","2022","Census","United States"
"County","Aransas","TX","48007","=""48007""","20892","2019-2023","2022","Census","United States"
"County","Archer","TX","48009","=""48009""","7205","2019-2023","2022","Census","United States"
"County","Armstrong","TX","48011","=""48011""","1689","2019-2023","2022","Census","United States"
"County","Atascosa","TX","48013","=""48013""","38974","2019-2023","2022","Census","United States"
"County","Austin","TX","48015","=""48015""","25868","2019-2023","2022","Census","United States"
"County","Bailey","TX","48017","=""48017""","4562","2019-2023","2022","Census","United States"
"County","Bandera","TX","48019","=""48019""","18841","2019-2023","2022","Census","United States"
"County","Bastrop","TX","48021","=""48021""","78879","2019-2023","2022","Census","United States"
"County","Baylor","TX","48023","=""48023""","2661","2019-2023","2022","Census","United States"
"County","Bee","TX","48025","=""48025""","19729","2019-2023","2022","Census","United States"
"County","Bell","TX","48027","=""48027""","304165","2019-2023","2022","Census","United States"
"County","Bexar","TX","48029","=""48029""","1679746","2019-2023","2022","Census","United States"
"County","Blanco","TX","48031","=""48031""","9979","2019-2023","2022","Census","United States"
"County","Borden","TX","48033","=""48033""","713","2019-2023","2022","Census","United States"
"County","Bosque","TX","48035","=""48035""","14966","2019-2023","2022","Census","United States"
"County","Bowie","TX","48037","=""48037""","73428","2019-2023","2022","Census","United States"
"County","Brazoria","TX","48039","=""48039""","321558","2019-2023","2022","Census","United States"
"County","Brazos","TX","48041","=""48041""","206244","2019-2023","2022","Census","United States"
"County","Brewster","TX","48043","=""48043""","8400","2019-2023","2022","Census","United States"
"County","Briscoe","TX","48045","=""48045""","1002","2019-2023","2022","Census","United States"
"County","Brooks","TX","48047","=""48047""","5048","2019-2023","2022","Census","United States"
"County","Brown","TX","48049","=""48049""","30593","2019-2023","2022","Census","United States"
"County","Burleson","TX","48051","=""48051""","15893","2019-2023","2022","Census","United States"
"County","Burnet","TX","48053","=""48053""","42091","2019-2023","2022","Census","United States"
"County","Caldwell","TX","48055","=""48055""","33856","2019-2023","2022","Census","United States"
"County","Calhoun","TX","48057","=""48057""","17627","2019-2023","2022","Census","United States"
"County","Callahan","TX","48059","=""48059""","11644","2019-2023","2022","Census","United States"
"County","Cameron","TX","48061","=""48061""","308454","2019-2023","2022","Census","United States"
"County","Camp","TX","48063","=""48063""","9764","2019-2023","2022","Census","United States"
"County","Carson","TX","48065","=""48065""","5004","2019-2023","2022","Census","United States"
"County","Cass","TX","48067","=""48067""","24767","2019-2023","2022","Census","United States"
"County","Castro","TX","48069","=""48069""","5687","2019-2023","2022","Census","United States"
"County","Chambers","TX","48071","=""48071""","40880","2019-2023","2022","Census","United States"
"County","Cherokee","TX","48073","=""48073""","38278","2019-2023","2022","Census","United States"
"County","Childress","TX","48075","=""48075""","4661","2019-2023","2022","Census","United States"
"County","Clay","TX","48077","=""48077""","8431","2019-2023","2022","Census","United States"
"County","Cochran","TX","48079","=""48079""","1925","2019-2023","2022","Census","United States"
"County","Coke","TX","48081","=""48081""","2802","2019-2023","2022","Census","United States"
"County","Coleman","TX","48083","=""48083""","5621","2019-2023","2022","Census","United States"
"County","Collin","TX","48085","=""48085""","1002318","2019-2023","2022","Census","United States"
"County","Collingsworth","TX","48087","=""48087""","2058","2019-2023","2022","Census","United States"
"County","Colorado","TX","48089","=""48089""","17522","2019-2023","2022","Census","United States"
"County","Comal","TX","48091","=""48091""","154057","2019-2023","2022","Census","United States"
"County","Comanche","TX","48093","=""48093""","11187","2019-2023","2022","Census","United States"
"County","Concho","TX","48095","=""48095""","2183","2019-2023","2022","Census","United States"
"County","Cooke","TX","48097","=""48097""","35286","2019-2023","2022","Census","United States"
"County","Coryell","TX","48099","=""48099""","55936","2019-2023","2022","Census","United States"
"County","Cottle","TX","48101","=""48101""","1181","2019-2023","2022","Census","United States"
"County","Crane","TX","48103","=""48103""","3467","2019-2023","2022","Census","United States"
"County","Crockett","TX","48105","=""48105""","2446","2019-2023","2022","Census","United States"
"County","Crosby","TX","48107","=""48107""","3901","2019-2023","2022","Census","United States"
"County","Culberson","TX","48109","=""48109""","1557","2019-2023","2022","Census","United States"
"County","Dallam","TX","48111","=""48111""","4551","2019-2023","2022","Census","United States"
"County","Dallas","TX","48113","=""48113""","2026753","2019-2023","2022","Census","United States"
"County","Dawson","TX","48115","=""48115""","8179","2019-2023","2022","Census","United States"
"County","Deaf Smith","TX","48117","=""48117""","14562","2019-2023","2022","Census","United States"
"County","Delta","TX","48119","=""48119""","4882","2019-2023","2022","Census","United States"
"County","Denton","TX","48121","=""48121""","840683","2019-2023","2022","Census","United States"
"County","DeWitt","TX","48123","=""48123""","14877","2019-2023","2022","Census","United States"
"County","Dickens","TX","48125","=""48125""","1392","2019-2023","2022","Census","United States"
"County","Dimmit","TX","48127","=""48127""","6913","2019-2023","2022","Census","United States"
"County","Donley","TX","48129","=""48129""","2753","2019-2023","2022","Census","United States"
"County","Duval","TX","48131","=""48131""","7204","2019-2023","2022","Census","United States"
"County","Eastland","TX","48133","=""48133""","14818","2019-2023","2022","Census","United States"
"County","Ector","TX","48135","=""48135""","126825","2019-2023","2022","Census","United States"
"County","Edwards","TX","48137","=""48137""","1030","2019-2023","2022","Census","United States"
"County","Ellis","TX","48139","=""48139""","170906","2019-2023","2022","Census","United States"
"County","El Paso","TX","48141","=""48141""","656971","2019-2023","2022","Census","United States"
"County","Erath","TX","48143","=""48143""","35864","2019-2023","2022","Census","United States"
"County","Falls","TX","48145","=""48145""","12701","2019-2023","2022","Census","United States"
"County","Fannin","TX","48147","=""48147""","28634","2019-2023","2022","Census","United States"
"County","Fayette","TX","48149","=""48149""","21857","2019-2023","2022","Census","United States"
"County","Fisher","TX","48151","=""48151""","3199","2019-2023","2022","Census","United States"
"County","Floyd","TX","48153","=""48153""","3994","2019-2023","2022","Census","United States"
"County","Foard","TX","48155","=""48155""","896","2019-2023","2022","Census","United States"
"County","Fort Bend","TX","48157","=""48157""","752839","2019-2023","2022","Census","United States"
"County","Franklin","TX","48159","=""48159""","8693","2019-2023","2022","Census","United States"
"County","Freestone","TX","48161","=""48161""","16114","2019-2023","2022","Census","United States"
"County","Frio","TX","48163","=""48163""","12319","2019-2023","2022","Census","United States"
"County","Gaines","TX","48165","=""48165""","14689","2019-2023","2022","Census","United States"
"County","Galveston","TX","48167","=""48167""","302002","2019-2023","2022","Census","United States"
"County","Garza","TX","48169","=""48169""","3453","2019-2023","2022","Census","United States"
"County","Gillespie","TX","48171","=""48171""","22689","2019-2023","2022","Census","United States"
"County","Glasscock","TX","48173","=""48173""","825","2019-2023","2022","Census","United States"
"County","Goliad","TX","48175","=""48175""","6101","2019-2023","2022","Census","United States"
"County","Gonzales","TX","48177","=""48177""","16280","2019-2023","2022","Census","United States"
"County","Gray","TX","48179","=""48179""","15948","2019-2023","2022","Census","United States"
"County","Grayson","TX","48181","=""48181""","116937","2019-2023","2022","Census","United States"
"County","Gregg","TX","48183","=""48183""","101783","2019-2023","2022","Census","United States"
"County","Grimes","TX","48185","=""48185""","21479","2019-2023","2022","Census","United States"
"County","Guadalupe","TX","48187","=""48187""","156561","2019-2023","2022","Census","United States"
"County","Hale","TX","48189","=""48189""","23350","2019-2023","2022","Census","United States"
"County","Hall","TX","48191","=""48191""","2263","2019-2023","2022","Census","United States"
"County","Hamilton","TX","48193","=""48193""","6923","2019-2023","2022","Census","United States"
"County","Hansford","TX","48195","=""48195""","4136","2019-2023","2022","Census","United States"
"County","Hardeman","TX","48197","=""48197""","2932","2019-2023","2022","Census","United States"
"County","Hardin","TX","48199","=""48199""","47616","2019-2023","2022","Census","United States"
"County","Harris","TX","48201","=""48201""","3730031","2019-2023","2022","Census","United States"
"County","Harrison","TX","48203","=""48203""","58891","2019-2023","2022","Census","United States"
"County","Hartley","TX","48205","=""48205""","3342","2019-2023","2022","Census","United States"
"County","Haskell","TX","48207","=""48207""","4230","2019-2023","2022","Census","United States"
"County","Hays","TX","48209","=""48209""","224105","2019-2023","2022","Census","United States"
"County","Hemphill","TX","48211","=""48211""","2677","2019-2023","2022","Census","United States"
"County","Henderson","TX","48213","=""48213""","67982","2019-2023","2022","Census","United States"
"County","Hidalgo","TX","48215","=""48215""","613813","2019-2023","2022","Census","United States"
"County","Hill","TX","48217","=""48217""","29678","2019-2023","2022","Census","United States"
"County","Hockley","TX","48219","=""48219""","17299","2019-2023","2022","Census","United States"
"County","Hood","TX","48221","=""48221""","53795","2019-2023","2022","Census","United States"
"County","Hopkins","TX","48223","=""48223""","29880","2019-2023","2022","Census","United States"
"County","Houston","TX","48225","=""48225""","16687","2019-2023","2022","Census","United States"
"County","Howard","TX","48227","=""48227""","25628","2019-2023","2022","Census","United States"
"County","Hudspeth","TX","48229","=""48229""","1738","2019-2023","2022","Census","United States"
"County","Hunt","TX","48231","=""48231""","87121","2019-2023","2022","Census","United States"
"County","Hutchinson","TX","48233","=""48233""","17336","2019-2023","2022","Census","United States"
"County","Irion","TX","48235","=""48235""","1223","2019-2023","2022","Census","United States"
"County","Jack","TX","48237","=""48237""","6126","2019-2023","2022","Census","United States"
"County","Jackson","TX","48239","=""48239""","12351","2019-2023","2022","Census","United States"
"County","Jasper","TX","48241","=""48241""","25749","2019-2023","2022","Census","United States"
"County","Jeff Davis","TX","48243","=""48243""","1384","2019-2023","2022","Census","United States"
"County","Jefferson","TX","48245","=""48245""","189135","2019-2023","2022","Census","United States"
"County","Jim Hogg","TX","48247","=""48247""","3258","2019-2023","2022","Census","United States"
"County","Jim Wells","TX","48249","=""48249""","30327","2019-2023","2022","Census","United States"
"County","Johnson","TX","48251","=""48251""","155583","2019-2023","2022","Census","United States"
"County","Jones","TX","48253","=""48253""","11431","2019-2023","2022","Census","United States"
"County","Karnes","TX","48255","=""48255""","9492","2019-2023","2022","Census","United States"
"County","Kaufman","TX","48257","=""48257""","137161","2019-2023","2022","Census","United States"
"County","Kendall","TX","48259","=""48259""","41142","2019-2023","2022","Census","United States"
"County","Kenedy","TX","48261","=""48261""","52","2019-2023","2022","Census","United States"
"County","Kent","TX","48263","=""48263""","644","2019-2023","2022","Census","United States"
"County","Kerr","TX","48265","=""48265""","42886","2019-2023","2022","Census","United States"
"County","Kimble","TX","48267","=""48267""","3684","2019-2023","2022","Census","United States"
"County","King","TX","48269","=""48269""","182","2019-2023","2022","Census","United States"
"County","Kinney","TX","48271","=""48271""","2342","2019-2023","2022","Census","United States"
"County","Kleberg","TX","48273","=""48273""","24894","2019-2023","2022","Census","United States"
"County","Knox","TX","48275","=""48275""","2624","2019-2023","2022","Census","United States"
"County","Lamar","TX","48277","=""48277""","40426","2019-2023","2022","Census","United States"
"County","Lamb","TX","48279","=""48279""","9478","2019-2023","2022","Census","United States"
"County","Lampasas","TX","48281","=""48281""","19119","2019-2023","2022","Census","United States"
"County","La Salle","TX","48283","=""48283""","4797","2019-2023","2022","Census","United States"
"County","Lavaca","TX","48285","=""48285""","17843","2019-2023","2022","Census","United States"
"County","Lee","TX","48287","=""48287""","14296","2019-2023","2022","Census","United States"
"County","Leon","TX","48289","=""48289""","13352","2019-2023","2022","Census","United States"
"County","Liberty","TX","48291","=""48291""","68804","2019-2023","2022","Census","United States"
"County","Limestone","TX","48293","=""48293""","17673","2019-2023","2022","Census","United States"
"County","Lipscomb","TX","48295","=""48295""","2384","2019-2023","2022","Census","United States"
"County","Live Oak","TX","48297","=""48297""","8130","2019-2023","2022","Census","United States"
"County","Llano","TX","48299","=""48299""","18477","2019-2023","2022","Census","United States"
"County","Loving","TX","48301","=""48301""","54","2019-2023","2022","Census","United States"
"County","Lubbock","TX","48303","=""48303""","267625","2019-2023","2022","Census","United States"
"County","Lynn","TX","48305","=""48305""","4807","2019-2023","2022","Census","United States"
"County","McCulloch","TX","48307","=""48307""","5980","2019-2023","2022","Census","United States"
"County","McLennan","TX","48309","=""48309""","224080","2019-2023","2022","Census","United States"
"County","McMullen","TX","48311","=""48311""","511","2019-2023","2022","Census","United States"
"County","Madison","TX","48313","=""48313""","9633","2019-2023","2022","Census","United States"
"County","Marion","TX","48315","=""48315""","8157","2019-2023","2022","Census","United States"
"County","Martin","TX","48317","=""48317""","4372","2019-2023","2022","Census","United States"
"County","Mason","TX","48319","=""48319""","3384","2019-2023","2022","Census","United States"
"County","Matagorda","TX","48321","=""48321""","29466","2019-2023","2022","Census","United States"
"County","Maverick","TX","48323","=""48323""","43256","2019-2023","2022","Census","United States"
"County","Medina","TX","48325","=""48325""","43726","2019-2023","2022","Census","United States"
"County","Menard","TX","48327","=""48327""","1501","2019-2023","2022","Census","United States"
"County","Midland","TX","48329","=""48329""","144146","2019-2023","2022","Census","United States"
"County","Milam","TX","48331","=""48331""","20657","2019-2023","2022","Census","United States"
"County","Mills","TX","48333","=""48333""","3811","2019-2023","2022","Census","United States"
"County","Mitchell","TX","48335","=""48335""","6024","2019-2023","2022","Census","United States"
"County","Montague","TX","48337","=""48337""","17047","2019-2023","2022","Census","United States"
"County","Montgomery","TX","48339","=""48339""","555788","2019-2023","2022","Census","United States"
"County","Moore","TX","48341","=""48341""","16898","2019-2023","2022","Census","United States"
"County","Morris","TX","48343","=""48343""","10326","2019-2023","2022","Census","United States"
"County","Motley","TX","48345","=""48345""","1015","2019-2023","2022","Census","United States"
"County","Nacogdoches","TX","48347","=""48347""","54302","2019-2023","2022","Census","United States"
"County","Navarro","TX","48349","=""48349""","43056","2019-2023","2022","Census","United States"
"County","Newton","TX","48351","=""48351""","9505","2019-2023","2022","Census","United States"
"County","Nolan","TX","48353","=""48353""","12164","2019-2023","2022","Census","United States"
"County","Nueces","TX","48355","=""48355""","285964","2019-2023","2022","Census","United States"
"County","Ochiltree","TX","48357","=""48357""","7642","2019-2023","2022","Census","United States"
"County","Oldham","TX","48359","=""48359""","1456","2019-2023","2022","Census","United States"
"County","Orange","TX","48361","=""48361""","70747","2019-2023","2022","Census","United States"
"County","Palo Pinto","TX","48363","=""48363""","22890","2019-2023","2022","Census","United States"
"County","Panola","TX","48365","=""48365""","18376","2019-2023","2022","Census","United States"
"County","Parker","TX","48367","=""48367""","136087","2019-2023","2022","Census","United States"
"County","Parmer","TX","48369","=""48369""","7462","2019-2023","2022","Census","United States"
"County","Pecos","TX","48371","=""48371""","10860","2019-2023","2022","Census","United States"
"County","Polk","TX","48373","=""48373""","40551","2019-2023","2022","Census","United States"
"County","Potter","TX","48375","=""48375""","87658","2019-2023","2022","Census","United States"
"County","Presidio","TX","48377","=""48377""","4429","2019-2023","2022","Census","United States"
"County","Rains","TX","48379","=""48379""","10640","2019-2023","2022","Census","United States"
"County","Randall","TX","48381","=""48381""","127952","2019-2023","2022","Census","United States"
"County","Reagan","TX","48383","=""48383""","2694","2019-2023","2022","Census","United States"
"County","Real","TX","48385","=""48385""","2271","2019-2023","2022","Census","United States"
"County","Red River","TX","48387","=""48387""","9677","2019-2023","2022","Census","United States"
"County","Reeves","TX","48389","=""48389""","9746","2019-2023","2022","Census","United States"
"County","Refugio","TX","48391","=""48391""","5449","2019-2023","2022","Census","United States"
"County","Roberts","TX","48393","=""48393""","685","2019-2023","2022","Census","United States"
"County","Robertson","TX","48395","=""48395""","14781","2019-2023","2022","Census","United States"
"County","Rockwall","TX","48397","=""48397""","105718","2019-2023","2022","Census","United States"
"County","Runnels","TX","48399","=""48399""","8219","2019-2023","2022","Census","United States"
"County","Rusk","TX","48401","=""48401""","40953","2019-2023","2022","Census","United States"
"County","Sabine","TX","48403","=""48403""","8489","2019-2023","2022","Census","United States"
"County","San Augustine","TX","48405","=""48405""","6137","2019-2023","2022","Census","United States"
"County","San Jacinto","TX","48407","=""48407""","22358","2019-2023","2022","Census","United States"
"County","San Patricio","TX","48409","=""48409""","56339","2019-2023","2022","Census","United States"
"County","San Saba","TX","48411","=""48411""","3874","2019-2023","2022","Census","United States"
"County","Schleicher","TX","48413","=""48413""","1785","2019-2023","2022","Census","United States"
"County","Scurry","TX","48415","=""48415""","12222","2019-2023","2022","Census","United States"
"County","Shackelford","TX","48417","=""48417""","2709","2019-2023","2022","Census","United States"
"County","Shelby","TX","48419","=""48419""","19354","2019-2023","2022","Census","United States"
"County","Sherman","TX","48421","=""48421""","2033","2019-2023","2022","Census","United States"
"County","Smith","TX","48423","=""48423""","195869","2019-2023","2022","Census","United States"
"County","Somervell","TX","48425","=""48425""","8303","2019-2023","2022","Census","United States"
"County","Starr","TX","48427","=""48427""","44849","2019-2023","2022","Census","United States"
"County","Stephens","TX","48429","=""48429""","7540","2019-2023","2022","Census","United States"
"County","Sterling","TX","48431","=""48431""","1006","2019-2023","2022","Census","United States"
"County","Stonewall","TX","48433","=""48433""","1035","2019-2023","2022","Census","United States"
"County","Sutton","TX","48435","=""48435""","2698","2019-2023","2022","Census","United States"
"County","Swisher","TX","48437","=""48437""","4931","2019-2023","2022","Census","United States"
"County","Tarrant","TX","48439","=""48439""","1766425","2019-2023","2022","Census","United States"
"County","Taylor","TX","48441","=""48441""","117482","2019-2023","2022","Census","United States"
"County","Terrell","TX","48443","=""48443""","762","2019-2023","2022","Census","United States"
"County","Terry","TX","48445","=""48445""","8412","2019-2023","2022","Census","United States"
"County","Throckmorton","TX","48447","=""48447""","1202","2019-2023","2022","Census","United States"
"County","Titus","TX","48449","=""48449""","24470","2019-2023","2022","Census","United States"
"County","Tom Green","TX","48451","=""48451""","98208","2019-2023","2022","Census","United States"
"County","Travis","TX","48453","=""48453""","1140438","2019-2023","2022","Census","United States"
"County","Trinity","TX","48455","=""48455""","11553","2019-2023","2022","Census","United States"
"County","Tyler","TX","48457","=""48457""","14876","2019-2023","2022","Census","United States"
"County","Upshur","TX","48459","=""48459""","35897","2019-2023","2022","Census","United States"
"County","Upton","TX","48461","=""48461""","2693","2019-2023","2022","Census","United States"
"County","Uvalde","TX","48463","=""48463""","19387","2019-2023","2022","Census","United States"
"County","Val Verde","TX","48465","=""48465""","36085","2019-2023","2022","Census","United States"
"County","Van Zandt","TX","48467","=""48467""","49716","2019-2023","2022","Census","United States"
"County","Victoria","TX","48469","=""48469""","75054","2019-2023","2022","Census","United States"
"County","Walker","TX","48471","=""48471""","55863","2019-2023","2022","Census","United States"
"County","Waller","TX","48473","=""48473""","47053","2019-2023","2022","Census","United States"
"County","Ward","TX","48475","=""48475""","9361","2019-2023","2022","Census","United States"
"County","Washington","TX","48477","=""48477""","29922","2019-2023","2022","Census","United States"
"County","Webb","TX","48479","=""48479""","190445","2019-2023","2022","Census","United States"
"County","Wharton","TX","48481","=""48481""","34431","2019-2023","2022","Census","United States"
"County","Wheeler","TX","48483","=""48483""","3875","2019-2023","2022","Census","United States"
"County","Wichita","TX","48485","=""48485""","100116","2019-2023","2022","Census","United States"
"County","Wilbarger","TX","48487","=""48487""","11037","2019-2023","2022","Census","United States"
"County","Willacy","TX","48489","=""48489""","13814","2019-2023","2022","Census","United States"
"County","Williamson","TX","48491","=""48491""","579546","2019-2023","2022","Census","United States"
"County","Wilson","TX","48493","=""48493""","45085","2019-2023","2022","Census","United States"
"County","Winkler","TX","48495","=""48495""","6118","2019-2023","2022","Census","United States"
"County","Wise","TX","48497","=""48497""","60680","2019-2023","2022","Census","United States"
"County","Wood","TX","48499","=""48499""","38145","2019-2023","2022","Census","United States"
"County","Yoakum","TX","48501","=""48501""","5943","2019-2023","2022","Census","United States"
"County","Young","TX","48503","=""48503""","14131","2019-2023","2022","Census","United States"
"County","Zapata","TX","48505","=""48505""","9873","2019-2023","2022","Census","United States"
"County","Zavala","TX","48507","=""48507""","8217","2019-2023","2022","Census","United States"
"County","Beaver","UT","49001","=""49001""","5507","2019-2023","2022","Census","United States"
"County","Box Elder","UT","49003","=""49003""","54617","2019-2023","2022","Census","United States"
"County","Cache","UT","49005","=""49005""","127080","2019-2023","2022","Census","United States"
"County","Carbon","UT","49007","=""49007""","18690","2019-2023","2022","Census","United States"
"County","Daggett","UT","49009","=""49009""","657","2019-2023","2022","Census","United States"
"County","Davis","UT","49011","=""49011""","340822","2019-2023","2022","Census","United States"
"County","Duchesne","UT","49013","=""49013""","17318","2019-2023","2022","Census","United States"
"County","Emery","UT","49015","=""49015""","9192","2019-2023","2022","Census","United States"
"County","Garfield","UT","49017","=""49017""","4394","2019-2023","2022","Census","United States"
"County","Grand","UT","49019","=""49019""","8416","2019-2023","2022","Census","United States"
"County","Iron","UT","49021","=""49021""","54276","2019-2023","2022","Census","United States"
"County","Juab","UT","49023","=""49023""","11308","2019-2023","2022","Census","United States"
"County","Kane","UT","49025","=""49025""","7182","2019-2023","2022","Census","United States"
"County","Millard","UT","49027","=""49027""","11533","2019-2023","2022","Census","United States"
"County","Morgan","UT","49029","=""49029""","11938","2019-2023","2022","Census","United States"
"County","Piute","UT","49031","=""49031""","1526","2019-2023","2022","Census","United States"
"County","Rich","UT","49033","=""49033""","2393","2019-2023","2022","Census","United States"
"County","Salt Lake","UT","49035","=""49035""","1064635","2019-2023","2022","Census","United States"
"County","San Juan","UT","49037","=""49037""","11670","2019-2023","2022","Census","United States"
"County","Sanpete","UT","49039","=""49039""","24192","2019-2023","2022","Census","United States"
"County","Sevier","UT","49041","=""49041""","19695","2019-2023","2022","Census","United States"
"County","Summit","UT","49043","=""49043""","39632","2019-2023","2022","Census","United States"
"County","Tooele","UT","49045","=""49045""","71320","2019-2023","2022","Census","United States"
"County","Uintah","UT","49047","=""49047""","31342","2019-2023","2022","Census","United States"
"County","Utah","UT","49049","=""49049""","628320","2019-2023","2022","Census","United States"
"County","Wasatch","UT","49051","=""49051""","32894","2019-2023","2022","Census","United States"
"County","Washington","UT","49053","=""49053""","165977","2019-2023","2022","Census","United States"
"County","Wayne","UT","49055","=""49055""","2254","2019-2023","2022","Census","United States"
"County","Weber","UT","49057","=""49057""","239844","2019-2023","2022","Census","United States"
"County","Addison","VT","50001","=""50001""","35498","2019-2023","2022","Census","United States"
"County","Bennington","VT","50003","=""50003""","34858","2019-2023","2022","Census","United States"
"County","Caledonia","VT","50005","=""50005""","28929","2019-2023","2022","Census","United States"
"County","Chittenden","VT","50007","=""50007""","162030","2019-2023","2022","Census","United States"
"County","Essex","VT","50009","=""50009""","5626","2019-2023","2022","Census","United States"
"County","Franklin","VT","50011","=""50011""","47825","2019-2023","2022","Census","United States"
"County","Grand Isle","VT","50013","=""50013""","7094","2019-2023","2022","Census","United States"
"County","Lamoille","VT","50015","=""50015""","24371","2019-2023","2022","Census","United States"
"County","Orange","VT","50017","=""50017""","27984","2019-2023","2022","Census","United States"
"County","Orleans","VT","50019","=""50019""","25804","2019-2023","2022","Census","United States"
"County","Rutland","VT","50021","=""50021""","57521","2019-2023","2022","Census","United States"
"County","Washington","VT","50023","=""50023""","57637","2019-2023","2022","Census","United States"
"County","Windham","VT","50025","=""50025""","43894","2019-2023","2022","Census","United States"
"County","Windsor","VT","50027","=""50027""","54795","2019-2023","2022","Census","United States"
"County","Accomack","VA","51001","=""51001""","29772","2019-2023","2022","Census","United States"
"County","Albemarle","VA","51003","=""51003""","106051","2019-2023","2022","Census","United States"
"County","Alleghany","VA","51005","=""51005""","13688","2019-2023","2022","Census","United States"
"County","Amelia","VA","51007","=""51007""","12343","2019-2023","2022","Census","United States"
"County","Amherst","VA","51009","=""51009""","29078","2019-2023","2022","Census","United States"
"County","Appomattox","VA","51011","=""51011""","14929","2019-2023","2022","Census","United States"
"County","Arlington","VA","51013","=""51013""","218740","2019-2023","2022","Census","United States"
"County","Augusta","VA","51015","=""51015""","69139","2019-2023","2022","Census","United States"
"County","Bath","VA","51017","=""51017""","3897","2019-2023","2022","Census","United States"
"County","Bedford","VA","51019","=""51019""","75025","2019-2023","2022","Census","United States"
"County","Bland","VA","51021","=""51021""","5138","2019-2023","2022","Census","United States"
"County","Botetourt","VA","51023","=""51023""","31929","2019-2023","2022","Census","United States"
"County","Brunswick","VA","51025","=""51025""","12944","2019-2023","2022","Census","United States"
"County","Buchanan","VA","51027","=""51027""","17704","2019-2023","2022","Census","United States"
"County","Buckingham","VA","51029","=""51029""","13419","2019-2023","2022","Census","United States"
"County","Campbell","VA","51031","=""51031""","51998","2019-2023","2022","Census","United States"
"County","Caroline","VA","51033","=""51033""","28352","2019-2023","2022","Census","United States"
"County","Carroll","VA","51035","=""51035""","26458","2019-2023","2022","Census","United States"
"County","Charles City","VA","51036","=""51036""","6337","2019-2023","2022","Census","United States"
"County","Charlotte","VA","51037","=""51037""","10658","2019-2023","2022","Census","United States"
"County","Chesterfield","VA","51041","=""51041""","343185","2019-2023","2022","Census","United States"
"County","Clarke","VA","51043","=""51043""","13888","2019-2023","2022","Census","United States"
"County","Craig","VA","51045","=""51045""","4723","2019-2023","2022","Census","United States"
"County","Culpeper","VA","51047","=""51047""","46237","2019-2023","2022","Census","United States"
"County","Cumberland","VA","51049","=""51049""","9212","2019-2023","2022","Census","United States"
"County","Dickenson","VA","51051","=""51051""","12850","2019-2023","2022","Census","United States"
"County","Dinwiddie","VA","51053","=""51053""","25828","2019-2023","2022","Census","United States"
"County","Essex","VA","51057","=""51057""","9465","2019-2023","2022","Census","United States"
"County","Fairfax","VA","51059","=""51059""","1045524","2019-2023","2022","Census","United States"
"County","Fauquier","VA","51061","=""51061""","68130","2019-2023","2022","Census","United States"
"County","Floyd","VA","51063","=""51063""","14352","2019-2023","2022","Census","United States"
"County","Fluvanna","VA","51065","=""51065""","24490","2019-2023","2022","Census","United States"
"County","Franklin","VA","51067","=""51067""","51010","2019-2023","2022","Census","United States"
"County","Frederick","VA","51069","=""51069""","85068","2019-2023","2022","Census","United States"
"County","Giles","VA","51071","=""51071""","15179","2019-2023","2022","Census","United States"
"County","Gloucester","VA","51073","=""51073""","36939","2019-2023","2022","Census","United States"
"County","Goochland","VA","51075","=""51075""","24043","2019-2023","2022","Census","United States"
"County","Grayson","VA","51077","=""51077""","13160","2019-2023","2022","Census","United States"
"County","Greene","VA","51079","=""51079""","19162","2019-2023","2022","Census","United States"
"County","Greensville","VA","51081","=""51081""","7707","2019-2023","2022","Census","United States"
"County","Halifax","VA","51083","=""51083""","30035","2019-2023","2022","Census","United States"
"County","Hanover","VA","51085","=""51085""","106171","2019-2023","2022","Census","United States"
"County","Henrico","VA","51087","=""51087""","309458","2019-2023","2022","Census","United States"
"County","Henry","VA","51089","=""51089""","46433","2019-2023","2022","Census","United States"
"County","Highland","VA","51091","=""51091""","2102","2019-2023","2022","Census","United States"
"County","Isle of Wight","VA","51093","=""51093""","37029","2019-2023","2022","Census","United States"
"County","James City","VA","51095","=""51095""","74779","2019-2023","2022","Census","United States"
"County","King and Queen","VA","51097","=""51097""","6342","2019-2023","2022","Census","United States"
"County","King George","VA","51099","=""51099""","25933","2019-2023","2022","Census","United States"
"County","King William","VA","51101","=""51101""","17334","2019-2023","2022","Census","United States"
"County","Lancaster","VA","51103","=""51103""","9956","2019-2023","2022","Census","United States"
"County","Lee","VA","51105","=""51105""","18573","2019-2023","2022","Census","United States"
"County","Loudoun","VA","51107","=""51107""","403274","2019-2023","2022","Census","United States"
