County,State,Median_Household_Income,GeoID,Total_Population,Insured,Uninsured,Percent_Insured,Percent_Uninsured
Codington,SD,65080.0,46029,28556.0,26304.0,1884.0,92.113741420367,6.597562683849279
Corson,SD,43750.0,46031,3859.0,3134.0,725.0,81.21274941694739,18.787250583052604
Custer,SD,81958.0,46033,8686.0,7694.0,864.0,88.57932304858393,9.94704121574948
Davison,SD,61401.0,46035,19936.0,18087.0,1499.0,90.72532102728732,7.519060995184591
Day,SD,62270.0,46037,5460.0,4943.0,398.0,90.53113553113552,7.28937728937729
Deuel,SD,79556.0,46039,4318.0,3942.0,329.0,91.29226493747105,7.61926817971283
Dewey,SD,57928.0,46041,5230.0,3927.0,1203.0,75.08604206500956,23.0019120458891
Douglas,SD,78125.0,46043,2823.0,2201.0,511.0,77.9667020899752,18.10131066241587
Edmunds,SD,77266.0,46045,4033.0,3773.0,160.0,93.55318621373668,3.967270022315894
Fall River,SD,61056.0,46047,7179.0,5907.0,1039.0,82.28165482657752,14.472767794957514
Faulk,SD,58000.0,46049,2137.0,1980.0,90.0,92.65325222274215,4.211511464670098
Grant,SD,73818.0,46051,7544.0,6680.0,733.0,88.54718981972428,9.716330858960765
Gregory,SD,52432.0,46053,3993.0,3612.0,308.0,90.45830202854997,7.7134986225895315
Haakon,SD,59231.0,46055,1708.0,1491.0,177.0,87.29508196721312,10.362997658079626
Hamlin,SD,83194.0,46057,6288.0,5491.0,602.0,87.32506361323156,9.573791348600508
Hand,SD,72054.0,46059,3045.0,2868.0,124.0,94.1871921182266,4.072249589490968
Hanson,SD,86375.0,46061,3473.0,3168.0,300.0,91.21796717535273,8.638065073423554
Harding,SD,74766.0,46063,1092.0,1044.0,37.0,95.6043956043956,3.388278388278388
Hughes,SD,78981.0,46065,17732.0,15640.0,1188.0,88.20212046018497,6.699751861042183
Hutchinson,SD,74459.0,46067,7393.0,6888.0,302.0,93.16921412146624,4.084945218449885
Hyde,SD,74279.0,46069,1305.0,1178.0,84.0,90.26819923371647,6.436781609195402
Jackson,SD,26686.0,46071,2826.0,1970.0,813.0,69.7098372257608,28.768577494692146
Jerauld,SD,75417.0,46073,1845.0,1688.0,114.0,91.49051490514906,6.178861788617886
Jones,SD,64688.0,46075,1030.0,916.0,114.0,88.93203883495146,11.067961165048544
Kingsbury,SD,70221.0,46077,5210.0,4805.0,305.0,92.22648752399232,5.854126679462572
Lake,SD,73792.0,46079,11052.0,10459.0,393.0,94.63445530220774,3.5559174809989145
Lawrence,SD,66766.0,46081,26574.0,23474.0,2885.0,88.33446225634079,10.856476254986076
Lincoln,SD,96552.0,46083,68286.0,65437.0,2549.0,95.8278417245116,3.7328295697507534
Lyman,SD,61169.0,46085,3717.0,2893.0,799.0,77.83158461124563,21.49582997040624
McCook,SD,80847.0,46087,5732.0,5089.0,498.0,88.78227494766224,8.688066992323797
McPherson,SD,62024.0,46089,2278.0,2067.0,116.0,90.73748902546092,5.092186128182616
Marshall,SD,72500.0,46091,4355.0,4148.0,148.0,95.24684270952928,3.398392652123995
Meade,SD,74161.0,46093,30297.0,25967.0,2666.0,85.70815592302868,8.799551110671024
Mellette,SD,51364.0,46095,2043.0,1434.0,563.0,70.19089574155653,27.55751346059716
Miner,SD,72589.0,46097,2299.0,2033.0,207.0,88.42975206611571,9.00391474554154
Minnehaha,SD,76074.0,46099,200689.0,181476.0,15915.0,90.42648077373448,7.930180528080761
Moody,SD,77500.0,46101,6371.0,5719.0,580.0,89.76612776644168,9.103751373410768
Oglala Lakota,SD,34769.0,46102,13587.0,7570.0,5830.0,55.715021711930525,42.908662692279385
Pennington,SD,70768.0,46103,112081.0,97349.0,11406.0,86.8559345473363,10.176568731542366
Perkins,SD,65455.0,46105,3058.0,2756.0,251.0,90.12426422498363,8.207979071288424
Potter,SD,71726.0,46107,2430.0,2181.0,180.0,89.75308641975307,7.4074074074074066
Roberts,SD,63691.0,46109,10219.0,8021.0,1992.0,78.49104609061553,19.49310108621196
Sanborn,SD,69870.0,46111,2370.0,2152.0,147.0,90.80168776371308,6.20253164556962
Spink,SD,73011.0,46115,6283.0,5692.0,483.0,90.59366544644278,7.687410472704122
Stanley,SD,77000.0,46117,3012.0,2902.0,110.0,96.34794156706508,3.6520584329349273
Sully,SD,70250.0,46119,1481.0,1364.0,117.0,92.09993247805536,7.900067521944631
Todd,SD,39148.0,46121,9293.0,6965.0,2183.0,74.94888625847412,23.49079952652534
Tripp,SD,58854.0,46123,5607.0,4745.0,701.0,84.62635990725879,12.50222935616194
Turner,SD,75283.0,46125,8772.0,8028.0,573.0,91.51846785225716,6.532147742818058
Union,SD,84137.0,46127,16916.0,15870.0,862.0,93.8165050839442,5.095767320879641
Walworth,SD,62722.0,46129,5298.0,4623.0,554.0,87.25934314835787,10.456776141940354
Yankton,SD,73855.0,46135,23379.0,20689.0,1394.0,88.49394755977586,5.962616022926558
Ziebach,SD,47333.0,46137,2410.0,1785.0,625.0,74.06639004149378,25.933609958506228
Anderson,TN,63171.0,47001,78175.0,70574.0,6590.0,90.27694275663576,8.429804924848098
Bedford,TN,62197.0,47003,51291.0,43999.0,6739.0,85.78308085239127,13.138757286853444
Benton,TN,50435.0,47005,15948.0,14366.0,1434.0,90.0802608477552,8.991723100075244
Bledsoe,TN,49655.0,47007,14905.0,11329.0,2400.0,76.0080509896008,16.1019792016102
Blount,TN,74607.0,47009,137747.0,123249.0,13334.0,89.47490689452403,9.680065627563575
Bradley,TN,63789.0,47011,109743.0,97605.0,11166.0,88.93961346053962,10.174680845247533
Campbell,TN,50260.0,47013,39568.0,35205.0,3767.0,88.97341285887586,9.520319450060654
Cannon,TN,58092.0,47015,14661.0,13030.0,1511.0,88.8752472546211,10.30625468931178
Carroll,TN,50391.0,47017,28461.0,24928.0,3077.0,87.58652190717122,10.811285618917116
Carter,TN,48435.0,47019,56462.0,48423.0,7199.0,85.76210548687612,12.750168254755412
Cheatham,TN,82015.0,47021,41500.0,37269.0,3912.0,89.80481927710844,9.426506024096383
Chester,TN,60543.0,47023,17452.0,15653.0,1598.0,89.69172587669036,9.156543662617466
Claiborne,TN,46587.0,47025,32221.0,28601.0,3149.0,88.76509108966202,9.773129325595107
Clay,TN,44712.0,47027,7621.0,6836.0,695.0,89.69951449940953,9.11953811835717
Cocke,TN,48416.0,47029,36503.0,31488.0,4660.0,86.261403172342,12.766074021313315
Coffee,TN,60656.0,47031,58940.0,52436.0,5885.0,88.9650492025789,9.98473023413641
Crockett,TN,59049.0,47033,13937.0,12195.0,1524.0,87.50089689316208,10.934921432159
Cumberland,TN,58475.0,47035,62529.0,56173.0,5871.0,89.83511650594124,9.389243391066543
Davidson,TN,75664.0,47037,709846.0,617124.0,86914.0,86.93773015555487,12.244064205475553
Decatur,TN,46190.0,47039,11499.0,10131.0,1173.0,88.10331333159405,10.200887033655102
DeKalb,TN,48484.0,47041,20551.0,18642.0,1706.0,90.71091431073911,8.301299206851247
Dickson,TN,73223.0,47043,55197.0,50084.0,4702.0,90.73681540663442,8.518578908274002
Dyer,TN,54973.0,47045,36681.0,32611.0,3562.0,88.9043373953818,9.710749434312042
Fayette,TN,84764.0,47047,42653.0,38787.0,3348.0,90.9361592385061,7.849389257496542
Fentress,TN,50865.0,47049,18948.0,16744.0,2053.0,88.36816550559425,10.834916613890648
Franklin,TN,61553.0,47051,43478.0,39484.0,3644.0,90.8137448824693,8.381250287501725
Gibson,TN,59009.0,47053,50610.0,44847.0,4872.0,88.61292234736217,9.626556016597512
Giles,TN,61476.0,47055,30442.0,27449.0,2628.0,90.16818868668288,8.632809933644307
Grainger,TN,51351.0,47057,23929.0,21695.0,2088.0,90.66404780809896,8.72581386602031
Greene,TN,54071.0,47059,70919.0,62949.0,7022.0,88.76182687291136,9.901436850491406
Grundy,TN,45573.0,47061,13665.0,11725.0,1776.0,85.80314672521038,12.996706915477496
Hamblen,TN,52794.0,47063,64930.0,55595.0,8722.0,85.6229785923302,13.432927768365932
Hamilton,TN,72568.0,47065,370913.0,332254.0,35117.0,89.5773402388161,9.467718845120014
Hancock,TN,31995.0,47067,6790.0,5956.0,699.0,87.71723122238586,10.294550810014726
Hardeman,TN,46173.0,47069,25477.0,20157.0,1820.0,79.11842053616988,7.143698237626094
Hardin,TN,49149.0,47071,26939.0,23031.0,3510.0,85.49315119343703,13.02943687590482
Hawkins,TN,55278.0,47073,57446.0,51187.0,5657.0,89.10455036033841,9.847508964940989
Haywood,TN,43513.0,47075,17672.0,15516.0,1951.0,87.7999094612947,11.040063377093707
Henderson,TN,53471.0,47077,27906.0,24317.0,3219.0,87.13896653049524,11.535153730380564
Henry,TN,48540.0,47079,32345.0,28356.0,3611.0,87.66733652805688,11.16401298500541
Hickman,TN,57223.0,47081,25229.0,21460.0,2298.0,85.06084268104166,9.108565539656745
Houston,TN,54475.0,47083,8293.0,7077.0,1026.0,85.33703123115882,12.371879898709755
Humphreys,TN,59333.0,47085,19074.0,16670.0,2062.0,87.39645590856664,10.81052741952396
Jackson,TN,41475.0,47087,11882.0,10668.0,1049.0,89.78286483756943,8.828480053862986
Jefferson,TN,63084.0,47089,55835.0,49792.0,5267.0,89.17703949135847,9.433151249216442
Johnson,TN,52152.0,47091,18073.0,14366.0,2054.0,79.48874010955569,11.365019642560725
Knox,TN,71662.0,47093,487401.0,443084.0,40808.0,90.90748685374056,8.372572071046221
Lake,TN,30500.0,47095,6691.0,3824.0,679.0,57.151397399491856,10.147959946196384
Lauderdale,TN,49205.0,47097,24933.0,20523.0,2285.0,82.31259776200217,9.164561023543095
Lawrence,TN,53233.0,47099,44901.0,37776.0,6628.0,84.13175653103494,14.76136388944567
Lewis,TN,49477.0,47101,12784.0,11237.0,1402.0,87.89893617021278,10.966833541927407
Lincoln,TN,63115.0,47103,35617.0,31459.0,3707.0,88.32579947777747,10.407951259230144
Loudon,TN,80296.0,47105,56996.0,51989.0,4619.0,91.21517299459612,8.104077479121342
McMinn,TN,59674.0,47107,54135.0,47873.0,5543.0,88.43262214833287,10.239216772882608
McNairy,TN,50714.0,47109,25933.0,23094.0,2483.0,89.0525585161763,9.574673196313576
Macon,TN,56269.0,47111,25793.0,22734.0,2777.0,88.14019307564068,10.7664870313651
Madison,TN,58189.0,47113,98845.0,87461.0,9929.0,88.48297840052608,10.045019980777989
Marion,TN,58103.0,47115,29010.0,25984.0,2837.0,89.5691140985867,9.779386418476388
Marshall,TN,70829.0,47117,35276.0,32144.0,2862.0,91.1214423404014,8.11316475790906
Maury,TN,74162.0,47119,104855.0,94798.0,9055.0,90.4086595775118,8.63573506270564
Meigs,TN,58395.0,47121,13076.0,11444.0,1525.0,87.51911899663506,11.66258794738452
Monroe,TN,56648.0,47123,47054.0,40997.0,5543.0,87.12755557444638,11.780082458451991
Montgomery,TN,72365.0,47125,227957.0,194681.0,19115.0,85.40251012252311,8.38535337804937
Moore,TN,66687.0,47127,6611.0,6132.0,396.0,92.75450007563153,5.990016638935108
Morgan,TN,57408.0,47129,21193.0,17107.0,1960.0,80.72004907280706,9.248336714953052
Obion,TN,53102.0,47131,30570.0,27650.0,2571.0,90.4481517827936,8.410206084396467
Overton,TN,46159.0,47133,22807.0,20774.0,1815.0,91.08607006620775,7.958083044679265
Perry,TN,50489.0,47135,8561.0,7057.0,1351.0,82.43195888330803,15.780866721177434
Pickett,TN,44591.0,47137,5062.0,4658.0,338.0,92.0189648360332,6.677202686685105
Polk,TN,60227.0,47139,17702.0,14750.0,2745.0,83.32391820133319,15.506722404248109
Putnam,TN,56537.0,47141,81366.0,72822.0,7684.0,89.49929946169162,9.443748002851311
Rhea,TN,58133.0,47143,33299.0,29327.0,3774.0,88.07171386528124,11.333673683894412
Roane,TN,66218.0,47145,54403.0,49807.0,4119.0,91.5519364740915,7.571273642997629
Robertson,TN,78439.0,47147,74291.0,66466.0,7082.0,89.46709561050463,9.532783244269158
Rutherford,TN,82588.0,47149,351591.0,315458.0,34146.0,89.7230020108592,9.711852692475064
Scott,TN,42679.0,47151,21969.0,19281.0,2418.0,87.76457735900587,11.006418134644273
Sequatchie,TN,52260.0,47153,16409.0,14163.0,2013.0,86.31238954232433,12.267657992565056
Sevier,TN,63829.0,47155,98802.0,84875.0,13051.0,85.90413149531386,13.209246776381043
Shelby,TN,62337.0,47157,922195.0,800441.0,110111.0,86.79736931993776,11.94009943667012
Smith,TN,62799.0,47159,20196.0,18343.0,1699.0,90.82491582491582,8.412556941968706
Stewart,TN,62052.0,47161,13859.0,12420.0,1293.0,89.61685547297785,9.32967746590663
Sullivan,TN,56802.0,47163,159693.0,143621.0,14326.0,89.93568910346727,8.970963035324028
Sumner,TN,86005.0,47165,200553.0,183653.0,15200.0,91.57329982598117,7.579043943496233
Tipton,TN,71736.0,47167,61339.0,55104.0,5308.0,89.83517827157273,8.653548313471038
Trousdale,TN,63190.0,47169,11805.0,8593.0,662.0,72.79119017365522,5.607793307920373
Unicoi,TN,50381.0,47171,17779.0,15870.0,1576.0,89.26261319534282,8.864390573148096
Union,TN,61858.0,47173,20141.0,18336.0,1647.0,91.03818082518248,8.177349684722705
Van Buren,TN,60281.0,47175,6293.0,5301.0,901.0,84.23645320197043,14.317495630065151
Warren,TN,54088.0,47177,41587.0,36537.0,4616.0,87.85678216750426,11.099622478178278
Washington,TN,61051.0,47179,134693.0,119190.0,13940.0,88.49012198109776,10.349461367702853
Wayne,TN,52824.0,47181,16251.0,12538.0,1877.0,77.1521752507538,11.55005845794105
Weakley,TN,49502.0,47183,32959.0,29485.0,3030.0,89.45963166358203,9.193240086167664
White,TN,52206.0,47185,27764.0,24277.0,3123.0,87.4405705229794,11.248379196081256
Williamson,TN,131202.0,47187,254609.0,243112.0,10785.0,95.4844487036986,4.2359068218326925
Wilson,TN,94048.0,47189,153587.0,141823.0,10604.0,92.34049756815357,6.904230175731019
Anderson,TX,58846.0,48001,57825.0,38174.0,8536.0,66.0164288802421,14.761781236489409
Andrews,TX,76902.0,48003,18518.0,14271.0,4109.0,77.0655578356194,22.189221298196347
Angelina,TX,58847.0,48005,86791.0,69521.0,15276.0,80.10162344021846,17.600903319468607
Aransas,TX,61754.0,48007,24449.0,20892.0,3313.0,85.45134770338255,13.55065646856722
Archer,TX,71958.0,48009,8734.0,7205.0,1479.0,82.49370277078086,16.93382184566064
Armstrong,TX,68462.0,48011,1883.0,1689.0,135.0,89.69729155602761,7.169410515135423
Atascosa,TX,69413.0,48013,50058.0,38974.0,10593.0,77.85768508530106,21.16145271485077
Austin,TX,75994.0,48015,30712.0,25868.0,4603.0,84.22766345402448,14.98762698619432
Bailey,TX,70625.0,48017,7044.0,4562.0,2315.0,64.76433844406587,32.864849517319705
Bandera,TX,69703.0,48019,21589.0,18841.0,2603.0,87.271295567187,12.057066098476076
Bastrop,TX,82730.0,48021,102370.0,78879.0,20843.0,77.0528475139201,20.360457165185117
Baylor,TX,42313.0,48023,3464.0,2661.0,730.0,76.81870669745959,21.073903002309468
Bee,TX,56075.0,48025,31000.0,19729.0,4361.0,63.641935483870974,14.067741935483872
Bell,TX,66051.0,48027,379811.0,304165.0,51199.0,80.08325193319835,13.480125641437452
Bexar,TX,70571.0,48029,2037344.0,1679746.0,316738.0,82.4478340427537,15.546613630295129
Blanco,TX,87564.0,48031,12008.0,9979.0,1911.0,83.10293137908062,15.914390406395738
Borden,TX,64250.0,48033,723.0,713.0,10.0,98.61687413554634,1.3831258644536653
Bosque,TX,69339.0,48035,18546.0,14966.0,3231.0,80.69664617707323,17.421546425105145
Bowie,TX,59295.0,48037,92321.0,73428.0,13357.0,79.53553362723541,14.467997530356042
Brazoria,TX,95155.0,48039,381650.0,321558.0,47251.0,84.25468361063801,12.380715315079264
Brazos,TX,58388.0,48041,237980.0,206244.0,27780.0,86.66442558198167,11.673249852928818
Brewster,TX,52612.0,48043,9464.0,8400.0,994.0,88.75739644970415,10.502958579881655
Briscoe,TX,41188.0,48045,1223.0,1002.0,221.0,81.92968111201962,18.070318887980378
Brooks,TX,31310.0,48047,6987.0,5048.0,1513.0,72.24846142836697,21.65450121654501
Brown,TX,55305.0,48049,38294.0,30593.0,6612.0,79.8897999686635,17.26641249281872
Burleson,TX,72888.0,48051,18327.0,15893.0,2243.0,86.71904839853768,12.238773394445357
Burnet,TX,77158.0,48053,51064.0,42091.0,8129.0,82.42793357355475,15.919238602537993
Caldwell,TX,68503.0,48055,47184.0,33856.0,11340.0,71.75313665649372,24.033570701932856
Calhoun,TX,71870.0,48057,19921.0,17627.0,2042.0,88.48451382962703,10.250489433261382
Callahan,TX,68455.0,48059,14017.0,11644.0,2253.0,83.07055718056645,16.073339516301633
Cameron,TX,51334.0,48061,423192.0,308454.0,112632.0,72.88748369534396,26.614869846310896
Camp,TX,55061.0,48063,12652.0,9764.0,2824.0,77.17356939614291,22.32058172620929
Carson,TX,84583.0,48065,5802.0,5004.0,754.0,86.24612202688728,12.9955187866253
Cass,TX,54328.0,48067,28582.0,24767.0,3470.0,86.65243859771884,12.140508012035548
Castro,TX,63485.0,48069,7328.0,5687.0,1552.0,77.60644104803494,21.17903930131004
Chambers,TX,108114.0,48071,49178.0,40880.0,7947.0,83.12660132579609,16.15966489080483
Cherokee,TX,59830.0,48073,51143.0,38278.0,9831.0,74.84504233228398,19.222572003988816
Childress,TX,60333.0,48075,6772.0,4661.0,721.0,68.82752510336681,10.646780862374484
Clay,TX,77355.0,48077,10402.0,8431.0,1854.0,81.05172082291867,17.823495481638147
Cochran,TX,42137.0,48079,2520.0,1925.0,515.0,76.38888888888889,20.436507936507937
Coke,TX,46431.0,48081,3315.0,2802.0,402.0,84.52488687782805,12.126696832579183
Coleman,TX,52364.0,48083,7765.0,5621.0,2107.0,72.38892466194461,27.13457823567289
Collin,TX,117588.0,48085,1116601.0,1002318.0,110563.0,89.76509961929105,9.901746460911284
Collingsworth,TX,60165.0,48087,2733.0,2058.0,614.0,75.30186608122942,22.46615440907428
Colorado,TX,68554.0,48089,20736.0,17522.0,2846.0,84.50038580246914,13.724922839506174
Comal,TX,99015.0,48091,174552.0,154057.0,18932.0,88.25851322242083,10.846051606398094
Comanche,TX,59946.0,48093,13786.0,11187.0,2434.0,81.14754098360656,17.655592630204556
Concho,TX,59632.0,48095,3301.0,2183.0,243.0,66.13147531051197,7.361405634656165
Cooke,TX,72472.0,48097,42473.0,35286.0,6718.0,83.07866173804534,15.817107338779932
Coryell,TX,68904.0,48099,83772.0,55936.0,7523.0,66.771713699088,8.98032755574655
Cottle,TX,58819.0,48101,1302.0,1181.0,116.0,90.70660522273424,8.90937019969278
Crane,TX,59915.0,48103,4623.0,3467.0,1035.0,74.99459225611075,22.388059701492537
Crockett,TX,81739.0,48105,2881.0,2446.0,379.0,84.90107601527247,13.155154460256854
Crosby,TX,52197.0,48107,5072.0,3901.0,1079.0,76.91246056782335,21.273659305993693
Culberson,TX,42672.0,48109,2181.0,1557.0,608.0,71.38927097661623,27.87712058688675
Dallam,TX,72332.0,48111,7180.0,4551.0,2593.0,63.38440111420612,36.1142061281337
Dallas,TX,74149.0,48113,2603816.0,2026753.0,558424.0,77.83779652632904,21.44636948232901
Dawson,TX,55789.0,48115,12311.0,8179.0,2357.0,66.43652018520024,19.145479652343436
Deaf Smith,TX,54114.0,48117,18487.0,14562.0,3726.0,78.76886460756208,20.154703305025155
Delta,TX,62855.0,48119,5345.0,4882.0,407.0,91.3376987839102,7.614593077642656
Denton,TX,108185.0,48121,945644.0,840683.0,101273.0,88.90057992225404,10.709421304423229
DeWitt,TX,64014.0,48123,19853.0,14877.0,3154.0,74.93577796806528,15.88676774291039
Dickens,TX,50417.0,48125,1641.0,1392.0,192.0,84.82632541133455,11.70018281535649
Dimmit,TX,33409.0,48127,8507.0,6913.0,1469.0,81.26248971435288,17.268132126484073
Donley,TX,56648.0,48129,3276.0,2753.0,418.0,84.03540903540903,12.75946275946276
Duval,TX,50081.0,48131,9824.0,7204.0,2035.0,73.33061889250814,20.71457654723127
Eastland,TX,51741.0,48133,17846.0,14818.0,2794.0,83.03261235010648,15.656169449736634
Ector,TX,71031.0,48135,163206.0,126825.0,35019.0,77.7085401272012,21.456931730451085
Edwards,TX,38500.0,48137,1392.0,1030.0,326.0,73.99425287356321,23.419540229885055
Ellis,TX,95898.0,48139,203927.0,170906.0,31668.0,83.80744089796839,15.52908638875676
El Paso,TX,58859.0,48141,866275.0,656971.0,183701.0,75.83861937606419,21.20585264494531
Erath,TX,65351.0,48143,43244.0,35864.0,6895.0,82.93404865414855,15.944408472851729
Falls,TX,55372.0,48145,17063.0,12701.0,2451.0,74.4359139658911,14.364414229619646
Fannin,TX,68377.0,48147,36525.0,28634.0,4990.0,78.3956194387406,13.661875427789186
Fayette,TX,76541.0,48149,24783.0,21857.0,2523.0,88.19351975144252,10.18036557317516
Fisher,TX,64700.0,48151,3661.0,3199.0,438.0,87.38049713193116,11.963944277519802
Floyd,TX,55461.0,48153,5294.0,3994.0,1273.0,75.44389875330563,24.04608991310918
Foard,TX,42212.0,48155,1079.0,896.0,143.0,83.03985171455051,13.253012048192772
Fort Bend,TX,113409.0,48157,859721.0,752839.0,101579.0,87.56782723697572,11.815344745562804
Franklin,TX,66800.0,48159,10522.0,8693.0,1732.0,82.61737312298042,16.460748907051894
Freestone,TX,58460.0,48161,19813.0,16114.0,2279.0,81.33043961035685,11.502548831575227
Frio,TX,60098.0,48163,18019.0,12319.0,2261.0,68.36672401354126,12.5478661412953
Gaines,TX,76605.0,48165,21904.0,14689.0,7054.0,67.0608108108108,32.20416362308254
Galveston,TX,85348.0,48167,354721.0,302002.0,48253.0,85.13789710786787,13.603085241640612
Garza,TX,50545.0,48169,5435.0,3453.0,716.0,63.53265869365225,13.173873045078196
Gillespie,TX,67799.0,48171,27202.0,22689.0,4174.0,83.40930813910742,15.344459966178958
Glasscock,TX,106806.0,48173,1070.0,825.0,245.0,77.10280373831776,22.897196261682243
Goliad,TX,59556.0,48175,7096.0,6101.0,904.0,85.97801578354002,12.73957158962796
Gonzales,TX,59355.0,48177,19764.0,16280.0,3192.0,82.37198947581462,16.15057680631451
Gray,TX,56082.0,48179,21131.0,15948.0,3545.0,75.47205527424164,16.776300222422034
Grayson,TX,70455.0,48181,139988.0,116937.0,21845.0,83.533588593308,15.604908992199332
Gregg,TX,64809.0,48183,124860.0,101783.0,20856.0,81.51769982380266,16.703507928880345
Grimes,TX,67080.0,48185,30385.0,21479.0,5505.0,70.68948494322856,18.117492183643243
Guadalupe,TX,93776.0,48187,178368.0,156561.0,19078.0,87.77415231431647,10.69586472909939
Hale,TX,52788.0,48189,32247.0,23350.0,7165.0,72.40983657394486,22.219121158557385
Hall,TX,46728.0,48191,2827.0,2263.0,515.0,80.04952246197382,18.21719136894234
Hamilton,TX,55339.0,48193,8320.0,6923.0,1203.0,83.20913461538461,14.459134615384617
Hansford,TX,68299.0,48195,5182.0,4136.0,973.0,79.81474334233887,18.776534156696258
Hardeman,TX,61179.0,48197,3529.0,2932.0,589.0,83.08302635307453,16.690280532728817
Hardin,TX,72532.0,48199,57126.0,47616.0,9031.0,83.35258901375906,15.808913629520708
Harris,TX,73104.0,48201,4758579.0,3730031.0,1001621.0,78.3853961445213,21.048741651656933
Harrison,TX,66040.0,48203,69584.0,58891.0,10028.0,84.63296160036789,14.411358933088067
Hartley,TX,82122.0,48205,5307.0,3342.0,550.0,62.97343131712832,10.36367062370454
Haskell,TX,54044.0,48207,5390.0,4230.0,887.0,78.4786641929499,16.456400742115026
Hays,TX,85827.0,48209,256429.0,224105.0,30297.0,87.39456145755746,11.814966325961572
Hemphill,TX,72052.0,48211,3311.0,2677.0,584.0,80.85170643310178,17.63817577771066
Henderson,TX,63955.0,48213,83658.0,67982.0,14750.0,81.26180401157092,17.631308422386383
Hidalgo,TX,52281.0,48215,880921.0,613813.0,259593.0,69.67855233329662,29.468363224398104
Hill,TX,63147.0,48217,36664.0,29678.0,6382.0,80.94588697359808,17.40672048876282
Hockley,TX,54810.0,48219,21455.0,17299.0,3956.0,80.62922395711955,18.43859240270333
Hood,TX,86802.0,48221,64198.0,53795.0,9618.0,83.79544534097634,14.98177513318172
Hopkins,TX,64725.0,48223,37351.0,29880.0,6930.0,79.99785815640813,18.553720114588632
Houston,TX,54563.0,48225,22042.0,16687.0,2668.0,75.70547137283367,12.104164776336086
Howard,TX,71457.0,48227,33127.0,25628.0,4232.0,77.3628762037009,12.775077731155854
Hudspeth,TX,39336.0,48229,3331.0,1738.0,881.0,52.17652356649655,26.44851395977184
Hunt,TX,70112.0,48231,104917.0,87121.0,16998.0,83.0380205305146,16.201378232316973
Hutchinson,TX,65470.0,48233,20413.0,17336.0,2938.0,84.92627247342381,14.392788909028562
Irion,TX,58125.0,48235,1432.0,1223.0,209.0,85.40502793296089,14.594972067039103
Jack,TX,65693.0,48237,8623.0,6126.0,1467.0,71.04256059376087,17.0126406123159
Jackson,TX,61752.0,48239,15081.0,12351.0,2522.0,81.89775213845236,16.7230289768583
Jasper,TX,49919.0,48241,32807.0,25749.0,5931.0,78.48629865577468,18.078458865486024
Jeff Davis,TX,32625.0,48243,1740.0,1384.0,330.0,79.54022988505747,18.96551724137931
Jefferson,TX,59934.0,48245,253939.0,189135.0,51174.0,74.48048547092017,20.152083768149044
Jim Hogg,TX,42230.0,48247,4797.0,3258.0,1482.0,67.91744840525328,30.89430894308943
Jim Wells,TX,47492.0,48249,38863.0,30327.0,8184.0,78.03566374186244,21.058590433059724
Johnson,TX,81826.0,48251,188820.0,155583.0,30561.0,82.39752144899904,16.185255799173817
Jones,TX,63472.0,48253,19968.0,11431.0,2549.0,57.24659455128205,12.76542467948718
Karnes,TX,59103.0,48255,14819.0,9492.0,1861.0,64.05290505432215,12.558202307848031
Kaufman,TX,88606.0,48257,160718.0,137161.0,22437.0,85.34264985875882,13.960477357856618
Kendall,TX,110498.0,48259,46971.0,41142.0,5234.0,87.59021523919014,11.143045709054524
Kent,TX,71420.0,48263,727.0,644.0,26.0,88.58321870701513,3.576341127922971
Kerr,TX,67927.0,48265,53166.0,42886.0,9307.0,80.66433434902005,17.505548658917352
Kimble,TX,65703.0,48267,4355.0,3684.0,634.0,84.59242250287026,14.557979334098736
King,TX,70192.0,48269,189.0,182.0,7.0,96.29629629629628,3.7037037037037033
Kinney,TX,66341.0,48271,3140.0,2342.0,487.0,74.58598726114649,15.509554140127388
Kleberg,TX,57612.0,48273,30629.0,24894.0,5083.0,81.2759149825329,16.595383460119496
Knox,TX,56304.0,48275,3322.0,2624.0,577.0,78.98856110776642,17.36905478627333
Lamar,TX,61122.0,48277,50421.0,40426.0,9498.0,80.1769104143115,18.83738918307848
Lamb,TX,56997.0,48279,12919.0,9478.0,3240.0,73.36481151791935,25.079340506231134
Lampasas,TX,76919.0,48281,22267.0,19119.0,2849.0,85.86248708851663,12.794718641936498
La Salle,TX,55469.0,48283,6946.0,4797.0,1116.0,69.0613302620213,16.06680103656781
Lavaca,TX,61768.0,48285,20479.0,17843.0,2218.0,87.1282777479369,10.830606963230627
Lee,TX,66000.0,48287,17758.0,14296.0,3061.0,80.50456132447349,17.237301497916434
Leon,TX,59975.0,48289,16067.0,13352.0,2626.0,83.10201033173585,16.344059251882744
Liberty,TX,64773.0,48291,97993.0,68804.0,23722.0,70.21317849234129,24.2078515812354
Limestone,TX,58109.0,48293,22185.0,17673.0,3868.0,79.66193373901285,17.435203966644128
Lipscomb,TX,71442.0,48295,2964.0,2384.0,529.0,80.43184885290148,17.847503373819162
Live Oak,TX,53869.0,48297,11444.0,8130.0,1796.0,71.04159384830479,15.693813351974834
Llano,TX,65636.0,48299,22011.0,18477.0,3339.0,83.94439144064332,15.16968788333106
Loving,TX,51087.0,48301,54.0,54.0,0.0,100.0,0.0
