Geography_Type_Description,Geography_Name,Sits_in_State,GeoID,Median_Household_Income,Data_Time_Period
County,Red Willow,NE,31145,60000.0,2019-2023
County,Richardson,NE,31147,55578.0,2019-2023
County,Rock,NE,31149,57500.0,2019-2023
County,Saline,NE,31151,77027.0,2019-2023
County,Sarpy,NE,31153,101402.0,2019-2023
County,Saunders,NE,31155,89395.0,2019-2023
County,Scotts Bluff,NE,31157,60960.0,2019-2023
County,Seward,NE,31159,81122.0,2019-2023
County,Sheridan,NE,31161,56900.0,2019-2023
County,Sherman,NE,31163,61935.0,2019-2023
County,Sioux,NE,31165,54076.0,2019-2023
County,Stanton,NE,31167,78275.0,2019-2023
County,Thayer,NE,31169,63095.0,2019-2023
County,Thomas,NE,31171,72708.0,2019-2023
County,Thurston,NE,31173,64838.0,2019-2023
County,Valley,NE,31175,58902.0,2019-2023
County,Washington,NE,31177,90188.0,2019-2023
County,Wayne,NE,31179,67687.0,2019-2023
County,Webster,NE,31181,65197.0,2019-2023
County,Wheeler,NE,31183,55893.0,2019-2023
County,York,NE,31185,74058.0,2019-2023
County,Churchill,NV,32001,73268.0,2019-2023
County,Clark,NV,32003,73845.0,2019-2023
County,Douglas,NV,32005,88018.0,2019-2023
County,Elko,NV,32007,83427.0,2019-2023
County,Eureka,NV,32011,73095.0,2019-2023
County,Humboldt,NV,32013,79946.0,2019-2023
County,Lander,NV,32015,84474.0,2019-2023
County,Lincoln,NV,32017,69496.0,2019-2023
County,Lyon,NV,32019,73460.0,2019-2023
County,Mineral,NV,32021,50584.0,2019-2023
County,Nye,NV,32023,55975.0,2019-2023
County,Pershing,NV,32027,72007.0,2019-2023
County,Storey,NV,32029,96000.0,2019-2023
County,Washoe,NV,32031,85600.0,2019-2023
County,White Pine,NV,32033,72294.0,2019-2023
County,Carson City,NV,32510,71809.0,2019-2023
County,Belknap,NH,33001,87983.0,2019-2023
County,Carroll,NH,33003,82961.0,2019-2023
County,Cheshire,NH,33005,81001.0,2019-2023
County,Coos,NH,33007,58439.0,2019-2023
County,Grafton,NH,33009,84021.0,2019-2023
County,Hillsborough,NH,33011,100436.0,2019-2023
County,Merrimack,NH,33013,93944.0,2019-2023
County,Rockingham,NH,33015,113927.0,2019-2023
County,Strafford,NH,33017,86564.0,2019-2023
County,Sullivan,NH,33019,75929.0,2019-2023
County,Atlantic,NJ,34001,76819.0,2019-2023
County,Bergen,NJ,34003,123715.0,2019-2023
County,Burlington,NJ,34005,105271.0,2019-2023
County,Camden,NJ,34007,86384.0,2019-2023
County,Cape May,NJ,34009,88046.0,2019-2023
County,Cumberland,NJ,34011,64499.0,2019-2023
County,Essex,NJ,34013,76712.0,2019-2023
County,Gloucester,NJ,34015,102807.0,2019-2023
County,Hudson,NJ,34017,90032.0,2019-2023
County,Hunterdon,NJ,34019,139453.0,2019-2023
County,Mercer,NJ,34021,96333.0,2019-2023
County,Middlesex,NJ,34023,109028.0,2019-2023
County,Monmouth,NJ,34025,122727.0,2019-2023
County,Morris,NJ,34027,134929.0,2019-2023
County,Ocean,NJ,34029,86411.0,2019-2023
County,Passaic,NJ,34031,87137.0,2019-2023
County,Salem,NJ,34033,78412.0,2019-2023
County,Somerset,NJ,34035,135960.0,2019-2023
County,Sussex,NJ,34037,114316.0,2019-2023
County,Union,NJ,34039,100117.0,2019-2023
County,Warren,NJ,34041,99596.0,2019-2023
County,Bernalillo,NM,35001,66514.0,2019-2023
County,Catron,NM,35003,46439.0,2019-2023
County,Chaves,NM,35005,52029.0,2019-2023
County,Cibola,NM,35006,51765.0,2019-2023
County,Colfax,NM,35007,52690.0,2019-2023
County,Curry,NM,35009,56259.0,2019-2023
County,De Baca,NM,35011,40804.0,2019-2023
County,Doña Ana,NM,35013,55663.0,2019-2023
County,Eddy,NM,35015,79605.0,2019-2023
County,Grant,NM,35017,45921.0,2019-2023
County,Guadalupe,NM,35019,40149.0,2019-2023
County,Harding,NM,35021,41250.0,2019-2023
County,Hidalgo,NM,35023,49076.0,2019-2023
County,Lea,NM,35025,68750.0,2019-2023
County,Lincoln,NM,35027,51643.0,2019-2023
County,Los Alamos,NM,35028,143188.0,2019-2023
County,Luna,NM,35029,37917.0,2019-2023
County,McKinley,NM,35031,44496.0,2019-2023
County,Mora,NM,35033,50178.0,2019-2023
County,Otero,NM,35035,52717.0,2019-2023
County,Quay,NM,35037,43698.0,2019-2023
County,Rio Arriba,NM,35039,53901.0,2019-2023
County,Roosevelt,NM,35041,52445.0,2019-2023
County,Sandoval,NM,35043,84053.0,2019-2023
County,San Juan,NM,35045,53020.0,2019-2023
County,San Miguel,NM,35047,47400.0,2019-2023
County,Santa Fe,NM,35049,74689.0,2019-2023
County,Sierra,NM,35051,37840.0,2019-2023
County,Socorro,NM,35053,47556.0,2019-2023
County,Taos,NM,35055,58908.0,2019-2023
County,Torrance,NM,35057,46250.0,2019-2023
County,Union,NM,35059,45319.0,2019-2023
County,Valencia,NM,35061,58333.0,2019-2023
County,Albany,NY,36001,83149.0,2019-2023
County,Allegany,NY,36003,61233.0,2019-2023
County,Bronx,NY,36005,49036.0,2019-2023
County,Broome,NY,36007,61059.0,2019-2023
County,Cattaraugus,NY,36009,58248.0,2019-2023
County,Cayuga,NY,36011,66583.0,2019-2023
County,Chautauqua,NY,36013,56507.0,2019-2023
County,Chemung,NY,36015,63469.0,2019-2023
County,Chenango,NY,36017,62093.0,2019-2023
County,Clinton,NY,36019,69208.0,2019-2023
County,Columbia,NY,36021,83619.0,2019-2023
County,Cortland,NY,36023,67527.0,2019-2023
County,Delaware,NY,36025,60226.0,2019-2023
County,Dutchess,NY,36027,97273.0,2019-2023
County,Erie,NY,36029,71175.0,2019-2023
County,Essex,NY,36031,70215.0,2019-2023
County,Franklin,NY,36033,63747.0,2019-2023
County,Fulton,NY,36035,62615.0,2019-2023
County,Genesee,NY,36037,72055.0,2019-2023
County,Greene,NY,36039,74011.0,2019-2023
County,Hamilton,NY,36041,68950.0,2019-2023
County,Herkimer,NY,36043,68858.0,2019-2023
County,Jefferson,NY,36045,64978.0,2019-2023
County,Kings,NY,36047,78548.0,2019-2023
County,Lewis,NY,36049,68329.0,2019-2023
County,Livingston,NY,36051,72464.0,2019-2023
County,Madison,NY,36053,73141.0,2019-2023
County,Monroe,NY,36055,74409.0,2019-2023
County,Montgomery,NY,36057,62923.0,2019-2023
County,Nassau,NY,36059,143408.0,2019-2023
County,New York,NY,36061,104553.0,2019-2023
County,Niagara,NY,36063,67809.0,2019-2023
County,Oneida,NY,36065,68819.0,2019-2023
County,Onondaga,NY,36067,74740.0,2019-2023
County,Ontario,NY,36069,79814.0,2019-2023
County,Orange,NY,36071,96497.0,2019-2023
County,Orleans,NY,36073,63838.0,2019-2023
County,Oswego,NY,36075,68461.0,2019-2023
County,Otsego,NY,36077,67086.0,2019-2023
County,Putnam,NY,36079,127405.0,2019-2023
County,Queens,NY,36081,84961.0,2019-2023
County,Rensselaer,NY,36083,86663.0,2019-2023
County,Richmond,NY,36085,98290.0,2019-2023
County,Rockland,NY,36087,110631.0,2019-2023
County,St. Lawrence,NY,36089,61900.0,2019-2023
County,Saratoga,NY,36091,99653.0,2019-2023
County,Schenectady,NY,36093,76989.0,2019-2023
County,Schoharie,NY,36095,71188.0,2019-2023
County,Schuyler,NY,36097,65625.0,2019-2023
County,Seneca,NY,36099,66007.0,2019-2023
County,Steuben,NY,36101,64740.0,2019-2023
County,Suffolk,NY,36103,128329.0,2019-2023
County,Sullivan,NY,36105,69826.0,2019-2023
County,Tioga,NY,36107,71791.0,2019-2023
County,Tompkins,NY,36109,73012.0,2019-2023
County,Ulster,NY,36111,81804.0,2019-2023
County,Warren,NY,36113,78239.0,2019-2023
County,Washington,NY,36115,72342.0,2019-2023
County,Wayne,NY,36117,73914.0,2019-2023
County,Westchester,NY,36119,118411.0,2019-2023
County,Wyoming,NY,36121,68913.0,2019-2023
County,Yates,NY,36123,67521.0,2019-2023
County,Alamance,NC,37001,64445.0,2019-2023
County,Alexander,NC,37003,65268.0,2019-2023
County,Alleghany,NC,37005,44272.0,2019-2023
County,Anson,NC,37007,44245.0,2019-2023
County,Ashe,NC,37009,50827.0,2019-2023
County,Avery,NC,37011,57657.0,2019-2023
County,Beaufort,NC,37013,57997.0,2019-2023
County,Bertie,NC,37015,45931.0,2019-2023
County,Bladen,NC,37017,44528.0,2019-2023
County,Brunswick,NC,37019,74034.0,2019-2023
County,Buncombe,NC,37021,70578.0,2019-2023
County,Burke,NC,37023,55684.0,2019-2023
County,Cabarrus,NC,37025,86084.0,2019-2023
County,Caldwell,NC,37027,55401.0,2019-2023
County,Camden,NC,37029,87781.0,2019-2023
County,Carteret,NC,37031,70235.0,2019-2023
County,Caswell,NC,37033,59407.0,2019-2023
County,Catawba,NC,37035,64544.0,2019-2023
County,Chatham,NC,37037,88534.0,2019-2023
County,Cherokee,NC,37039,51496.0,2019-2023
County,Chowan,NC,37041,56982.0,2019-2023
County,Clay,NC,37043,53645.0,2019-2023
County,Cleveland,NC,37045,55769.0,2019-2023
County,Columbus,NC,37047,48184.0,2019-2023
County,Craven,NC,37049,64635.0,2019-2023
County,Cumberland,NC,37051,58780.0,2019-2023
County,Currituck,NC,37053,91548.0,2019-2023
County,Dare,NC,37055,81214.0,2019-2023
County,Davidson,NC,37057,62426.0,2019-2023
County,Davie,NC,37059,73234.0,2019-2023
County,Duplin,NC,37061,51880.0,2019-2023
County,Durham,NC,37063,79501.0,2019-2023
County,Edgecombe,NC,37065,48480.0,2019-2023
County,Forsyth,NC,37067,65541.0,2019-2023
County,Franklin,NC,37069,71386.0,2019-2023
County,Gaston,NC,37071,65472.0,2019-2023
County,Gates,NC,37073,61612.0,2019-2023
County,Graham,NC,37075,49038.0,2019-2023
County,Granville,NC,37077,70975.0,2019-2023
County,Greene,NC,37079,50904.0,2019-2023
County,Guilford,NC,37081,66027.0,2019-2023
County,Halifax,NC,37083,45071.0,2019-2023
County,Harnett,NC,37085,69012.0,2019-2023
County,Haywood,NC,37087,61001.0,2019-2023
County,Henderson,NC,37089,67623.0,2019-2023
County,Hertford,NC,37091,47472.0,2019-2023
County,Hoke,NC,37093,60095.0,2019-2023
County,Hyde,NC,37095,47338.0,2019-2023
County,Iredell,NC,37097,78678.0,2019-2023
County,Jackson,NC,37099,53479.0,2019-2023
County,Johnston,NC,37101,79838.0,2019-2023
County,Jones,NC,37103,55659.0,2019-2023
County,Lee,NC,37105,63060.0,2019-2023
County,Lenoir,NC,37107,44795.0,2019-2023
County,Lincoln,NC,37109,78490.0,2019-2023
County,McDowell,NC,37111,55527.0,2019-2023
County,Macon,NC,37113,53298.0,2019-2023
County,Madison,NC,37115,58628.0,2019-2023
County,Martin,NC,37117,46793.0,2019-2023
County,Mecklenburg,NC,37119,83765.0,2019-2023
County,Mitchell,NC,37121,58089.0,2019-2023
County,Montgomery,NC,37123,55849.0,2019-2023
County,Moore,NC,37125,82837.0,2019-2023
County,Nash,NC,37127,60704.0,2019-2023
County,New Hanover,NC,37129,72892.0,2019-2023
County,Northampton,NC,37131,47935.0,2019-2023
County,Onslow,NC,37133,64568.0,2019-2023
County,Orange,NC,37135,88553.0,2019-2023
County,Pamlico,NC,37137,61624.0,2019-2023
County,Pasquotank,NC,37139,63912.0,2019-2023
County,Pender,NC,37141,76838.0,2019-2023
County,Perquimans,NC,37143,61224.0,2019-2023
County,Person,NC,37145,64927.0,2019-2023
County,Pitt,NC,37147,58851.0,2019-2023
County,Polk,NC,37149,61005.0,2019-2023
County,Randolph,NC,37151,59047.0,2019-2023
County,Richmond,NC,37153,43626.0,2019-2023
County,Robeson,NC,37155,40318.0,2019-2023
County,Rockingham,NC,37157,55796.0,2019-2023
County,Rowan,NC,37159,63196.0,2019-2023
County,Rutherford,NC,37161,49771.0,2019-2023
County,Sampson,NC,37163,53159.0,2019-2023
County,Scotland,NC,37165,43500.0,2019-2023
County,Stanly,NC,37167,61631.0,2019-2023
County,Stokes,NC,37169,60039.0,2019-2023
County,Surry,NC,37171,56095.0,2019-2023
County,Swain,NC,37173,55429.0,2019-2023
County,Transylvania,NC,37175,64523.0,2019-2023
County,Tyrrell,NC,37177,43952.0,2019-2023
County,Union,NC,37179,99243.0,2019-2023
County,Vance,NC,37181,46943.0,2019-2023
County,Wake,NC,37183,101763.0,2019-2023
County,Warren,NC,37185,45279.0,2019-2023
County,Washington,NC,37187,41750.0,2019-2023
County,Watauga,NC,37189,51367.0,2019-2023
County,Wayne,NC,37191,58082.0,2019-2023
County,Wilkes,NC,37193,50438.0,2019-2023
County,Wilson,NC,37195,51381.0,2019-2023
County,Yadkin,NC,37197,60321.0,2019-2023
County,Yancey,NC,37199,54961.0,2019-2023
County,Adams,ND,38001,55417.0,2019-2023
County,Barnes,ND,38003,70230.0,2019-2023
County,Benson,ND,38005,68049.0,2019-2023
County,Billings,ND,38007,81250.0,2019-2023
County,Bottineau,ND,38009,83460.0,2019-2023
County,Bowman,ND,38011,83773.0,2019-2023
County,Burke,ND,38013,96339.0,2019-2023
County,Burleigh,ND,38015,84948.0,2019-2023
County,Cass,ND,38017,75023.0,2019-2023
County,Cavalier,ND,38019,67064.0,2019-2023
County,Dickey,ND,38021,63125.0,2019-2023
County,Divide,ND,38023,89297.0,2019-2023
County,Dunn,ND,38025,94688.0,2019-2023
County,Eddy,ND,38027,55389.0,2019-2023
County,Emmons,ND,38029,67368.0,2019-2023
County,Foster,ND,38031,83412.0,2019-2023
County,Golden Valley,ND,38033,76528.0,2019-2023
County,Grand Forks,ND,38035,68450.0,2019-2023
County,Grant,ND,38037,56750.0,2019-2023
County,Griggs,ND,38039,64737.0,2019-2023
County,Hettinger,ND,38041,70827.0,2019-2023
County,Kidder,ND,38043,61850.0,2019-2023
County,LaMoure,ND,38045,70263.0,2019-2023
County,Logan,ND,38047,61339.0,2019-2023
County,McHenry,ND,38049,80614.0,2019-2023
County,McIntosh,ND,38051,64236.0,2019-2023
County,McKenzie,ND,38053,88289.0,2019-2023
County,McLean,ND,38055,81847.0,2019-2023
County,Mercer,ND,38057,79405.0,2019-2023
County,Morton,ND,38059,79483.0,2019-2023
County,Mountrail,ND,38061,81292.0,2019-2023
County,Nelson,ND,38063,68051.0,2019-2023
County,Oliver,ND,38065,76953.0,2019-2023
County,Pembina,ND,38067,66884.0,2019-2023
County,Pierce,ND,38069,63214.0,2019-2023
County,Ramsey,ND,38071,61319.0,2019-2023
County,Ransom,ND,38073,74521.0,2019-2023
County,Renville,ND,38075,76311.0,2019-2023
County,Richland,ND,38077,72524.0,2019-2023
County,Rolette,ND,38079,57355.0,2019-2023
County,Sargent,ND,38081,77697.0,2019-2023
County,Sheridan,ND,38083,67361.0,2019-2023
County,Sioux,ND,38085,41676.0,2019-2023
County,Slope,ND,38087,62500.0,2019-2023
County,Stark,ND,38089,80744.0,2019-2023
County,Steele,ND,38091,80313.0,2019-2023
County,Stutsman,ND,38093,60172.0,2019-2023
County,Towner,ND,38095,63017.0,2019-2023
County,Traill,ND,38097,88289.0,2019-2023
County,Walsh,ND,38099,69976.0,2019-2023
County,Ward,ND,38101,79273.0,2019-2023
County,Wells,ND,38103,61346.0,2019-2023
County,Williams,ND,38105,90224.0,2019-2023
County,Adams,OH,39001,49521.0,2019-2023
County,Allen,OH,39003,62001.0,2019-2023
County,Ashland,OH,39005,64991.0,2019-2023
County,Ashtabula,OH,39007,55507.0,2019-2023
County,Athens,OH,39009,53837.0,2019-2023
County,Auglaize,OH,39011,76454.0,2019-2023
County,Belmont,OH,39013,58411.0,2019-2023
County,Brown,OH,39015,69990.0,2019-2023
County,Butler,OH,39017,81194.0,2019-2023
County,Carroll,OH,39019,64675.0,2019-2023
County,Champaign,OH,39021,74239.0,2019-2023
County,Clark,OH,39023,60846.0,2019-2023
County,Clermont,OH,39025,83178.0,2019-2023
County,Clinton,OH,39027,68125.0,2019-2023
County,Columbiana,OH,39029,58474.0,2019-2023
County,Coshocton,OH,39031,54687.0,2019-2023
County,Crawford,OH,39033,55477.0,2019-2023
County,Cuyahoga,OH,39035,62823.0,2019-2023
County,Darke,OH,39037,64654.0,2019-2023
County,Defiance,OH,39039,73615.0,2019-2023
County,Delaware,OH,39041,130088.0,2019-2023
County,Erie,OH,39043,68431.0,2019-2023
County,Fairfield,OH,39045,87069.0,2019-2023
County,Fayette,OH,39047,60047.0,2019-2023
County,Franklin,OH,39049,73795.0,2019-2023
County,Fulton,OH,39051,72866.0,2019-2023
County,Gallia,OH,39053,56455.0,2019-2023
County,Geauga,OH,39055,100783.0,2019-2023
County,Greene,OH,39057,85218.0,2019-2023
County,Guernsey,OH,39059,55756.0,2019-2023
County,Hamilton,OH,39061,70816.0,2019-2023
County,Hancock,OH,39063,69699.0,2019-2023
County,Hardin,OH,39065,58001.0,2019-2023
County,Harrison,OH,39067,53851.0,2019-2023
County,Henry,OH,39069,79267.0,2019-2023
County,Highland,OH,39071,62008.0,2019-2023
County,Hocking,OH,39073,61366.0,2019-2023
County,Holmes,OH,39075,74774.0,2019-2023
County,Huron,OH,39077,65972.0,2019-2023
County,Jackson,OH,39079,58409.0,2019-2023
County,Jefferson,OH,39081,56983.0,2019-2023
County,Knox,OH,39083,73988.0,2019-2023
County,Lake,OH,39085,77952.0,2019-2023
County,Lawrence,OH,39087,54842.0,2019-2023
County,Licking,OH,39089,81033.0,2019-2023
County,Logan,OH,39091,69183.0,2019-2023
County,Lorain,OH,39093,70693.0,2019-2023
County,Lucas,OH,39095,60095.0,2019-2023
County,Madison,OH,39097,83229.0,2019-2023
County,Mahoning,OH,39099,55576.0,2019-2023
County,Marion,OH,39101,57306.0,2019-2023
County,Medina,OH,39103,92660.0,2019-2023
County,Meigs,OH,39105,46701.0,2019-2023
County,Mercer,OH,39107,78036.0,2019-2023
County,Miami,OH,39109,74175.0,2019-2023
County,Monroe,OH,39111,58962.0,2019-2023
County,Montgomery,OH,39113,64403.0,2019-2023
County,Morgan,OH,39115,55971.0,2019-2023
County,Morrow,OH,39117,71047.0,2019-2023
County,Muskingum,OH,39119,59203.0,2019-2023
County,Noble,OH,39121,55360.0,2019-2023
County,Ottawa,OH,39123,75728.0,2019-2023
County,Paulding,OH,39125,68167.0,2019-2023
County,Perry,OH,39127,64737.0,2019-2023
County,Pickaway,OH,39129,72927.0,2019-2023
County,Pike,OH,39131,49552.0,2019-2023
County,Portage,OH,39133,72822.0,2019-2023
County,Preble,OH,39135,71237.0,2019-2023
County,Putnam,OH,39137,82785.0,2019-2023
County,Richland,OH,39139,57649.0,2019-2023
County,Ross,OH,39141,59819.0,2019-2023
County,Sandusky,OH,39143,62500.0,2019-2023
County,Scioto,OH,39145,49571.0,2019-2023
County,Seneca,OH,39147,65020.0,2019-2023
County,Shelby,OH,39149,72822.0,2019-2023
County,Stark,OH,39151,65740.0,2019-2023
County,Summit,OH,39153,71016.0,2019-2023
County,Trumbull,OH,39155,55088.0,2019-2023
County,Tuscarawas,OH,39157,64494.0,2019-2023
County,Union,OH,39159,109506.0,2019-2023
County,Van Wert,OH,39161,65344.0,2019-2023
County,Vinton,OH,39163,53813.0,2019-2023
County,Warren,OH,39165,107843.0,2019-2023
County,Washington,OH,39167,61355.0,2019-2023
County,Wayne,OH,39169,71769.0,2019-2023
County,Williams,OH,39171,61834.0,2019-2023
County,Wood,OH,39173,73124.0,2019-2023
County,Wyandot,OH,39175,71878.0,2019-2023
County,Adair,OK,40001,48028.0,2019-2023
County,Alfalfa,OK,40003,67870.0,2019-2023
County,Atoka,OK,40005,52034.0,2019-2023
County,Beaver,OK,40007,64266.0,2019-2023
County,Beckham,OK,40009,52323.0,2019-2023
County,Blaine,OK,40011,59304.0,2019-2023
County,Bryan,OK,40013,54280.0,2019-2023
County,Caddo,OK,40015,52817.0,2019-2023
County,Canadian,OK,40017,85427.0,2019-2023
County,Carter,OK,40019,58856.0,2019-2023
County,Cherokee,OK,40021,53668.0,2019-2023
County,Choctaw,OK,40023,45456.0,2019-2023
County,Cimarron,OK,40025,57204.0,2019-2023
County,Cleveland,OK,40027,74446.0,2019-2023
County,Coal,OK,40029,48162.0,2019-2023
County,Comanche,OK,40031,59000.0,2019-2023
County,Cotton,OK,40033,60313.0,2019-2023
County,Craig,OK,40035,50182.0,2019-2023
County,Creek,OK,40037,61849.0,2019-2023
County,Custer,OK,40039,57562.0,2019-2023
County,Delaware,OK,40041,55114.0,2019-2023
County,Dewey,OK,40043,60550.0,2019-2023
County,Ellis,OK,40045,56992.0,2019-2023
County,Garfield,OK,40047,67302.0,2019-2023
County,Garvin,OK,40049,57127.0,2019-2023
County,Grady,OK,40051,75730.0,2019-2023
County,Grant,OK,40053,61824.0,2019-2023
County,Greer,OK,40055,60183.0,2019-2023
County,Harmon,OK,40057,54286.0,2019-2023
County,Harper,OK,40059,59191.0,2019-2023
County,Haskell,OK,40061,49930.0,2019-2023
County,Hughes,OK,40063,47923.0,2019-2023
County,Jackson,OK,40065,61497.0,2019-2023
County,Jefferson,OK,40067,48750.0,2019-2023
County,Johnston,OK,40069,50911.0,2019-2023
County,Kay,OK,40071,56673.0,2019-2023
County,Kingfisher,OK,40073,70617.0,2019-2023
County,Kiowa,OK,40075,42063.0,2019-2023
County,Latimer,OK,40077,41048.0,2019-2023
County,Le Flore,OK,40079,50027.0,2019-2023
County,Lincoln,OK,40081,59425.0,2019-2023
County,Logan,OK,40083,82735.0,2019-2023
County,Love,OK,40085,62940.0,2019-2023
County,McClain,OK,40087,84778.0,2019-2023
County,McCurtain,OK,40089,50175.0,2019-2023
County,McIntosh,OK,40091,46203.0,2019-2023
County,Major,OK,40093,69229.0,2019-2023
County,Marshall,OK,40095,56495.0,2019-2023
County,Mayes,OK,40097,57279.0,2019-2023
County,Murray,OK,40099,61904.0,2019-2023
County,Muskogee,OK,40101,51999.0,2019-2023
County,Noble,OK,40103,70071.0,2019-2023
County,Nowata,OK,40105,52679.0,2019-2023
County,Okfuskee,OK,40107,45441.0,2019-2023
County,Oklahoma,OK,40109,65374.0,2019-2023
County,Okmulgee,OK,40111,53123.0,2019-2023
County,Osage,OK,40113,60482.0,2019-2023
County,Ottawa,OK,40115,48656.0,2019-2023
County,Pawnee,OK,40117,57551.0,2019-2023
County,Payne,OK,40119,48937.0,2019-2023
County,Pittsburg,OK,40121,54787.0,2019-2023
County,Pontotoc,OK,40123,62564.0,2019-2023
County,Pottawatomie,OK,40125,60828.0,2019-2023
County,Pushmataha,OK,40127,44634.0,2019-2023
County,Roger Mills,OK,40129,62721.0,2019-2023
County,Rogers,OK,40131,77688.0,2019-2023
County,Seminole,OK,40133,46191.0,2019-2023
County,Sequoyah,OK,40135,49795.0,2019-2023
County,Stephens,OK,40137,60236.0,2019-2023
County,Texas,OK,40139,59275.0,2019-2023
County,Tillman,OK,40141,47445.0,2019-2023
County,Tulsa,OK,40143,67317.0,2019-2023
County,Wagoner,OK,40145,78520.0,2019-2023
County,Washington,OK,40147,61205.0,2019-2023
County,Washita,OK,40149,61980.0,2019-2023
County,Woods,OK,40151,50512.0,2019-2023
County,Woodward,OK,40153,65060.0,2019-2023
County,Baker,OR,41001,57844.0,2019-2023
County,Benton,OR,41003,76011.0,2019-2023
County,Clackamas,OR,41005,100360.0,2019-2023
County,Clatsop,OR,41007,68705.0,2019-2023
County,Columbia,OR,41009,86359.0,2019-2023
County,Coos,OR,41011,60313.0,2019-2023
County,Crook,OR,41013,81675.0,2019-2023
County,Curry,OR,41015,64769.0,2019-2023
County,Deschutes,OR,41017,87640.0,2019-2023
County,Douglas,OR,41019,58983.0,2019-2023
County,Gilliam,OR,41021,64219.0,2019-2023
County,Grant,OR,41023,59800.0,2019-2023
County,Harney,OR,41025,48338.0,2019-2023
County,Hood River,OR,41027,82095.0,2019-2023
County,Jackson,OR,41029,71443.0,2019-2023
County,Jefferson,OR,41031,73051.0,2019-2023
County,Josephine,OR,41033,59097.0,2019-2023
County,Klamath,OR,41035,59353.0,2019-2023
County,Lake,OR,41037,61222.0,2019-2023
County,Lane,OR,41039,69311.0,2019-2023
County,Lincoln,OR,41041,61314.0,2019-2023
County,Linn,OR,41043,73396.0,2019-2023
County,Malheur,OR,41045,49902.0,2019-2023
County,Marion,OR,41047,74624.0,2019-2023
County,Morrow,OR,41049,70217.0,2019-2023
County,Multnomah,OR,41051,86247.0,2019-2023
County,Polk,OR,41053,81318.0,2019-2023
County,Sherman,OR,41055,59500.0,2019-2023
County,Tillamook,OR,41057,66551.0,2019-2023
County,Umatilla,OR,41059,68958.0,2019-2023
County,Union,OR,41061,64212.0,2019-2023
County,Wallowa,OR,41063,65559.0,2019-2023
County,Wasco,OR,41065,63602.0,2019-2023
County,Washington,OR,41067,104434.0,2019-2023
County,Wheeler,OR,41069,51250.0,2019-2023
County,Yamhill,OR,41071,87084.0,2019-2023
County,Adams,PA,42001,81071.0,2019-2023
County,Allegheny,PA,42003,76393.0,2019-2023
County,Armstrong,PA,42005,64295.0,2019-2023
County,Beaver,PA,42007,70156.0,2019-2023
County,Bedford,PA,42009,60302.0,2019-2023
County,Berks,PA,42011,77684.0,2019-2023
County,Blair,PA,42013,60594.0,2019-2023
County,Bradford,PA,42015,62482.0,2019-2023
County,Bucks,PA,42017,111951.0,2019-2023
County,Butler,PA,42019,86775.0,2019-2023
County,Cambria,PA,42021,56292.0,2019-2023
County,Cameron,PA,42023,47681.0,2019-2023
County,Carbon,PA,42025,67877.0,2019-2023
County,Centre,PA,42027,72748.0,2019-2023
County,Chester,PA,42029,123041.0,2019-2023
County,Clarion,PA,42031,60668.0,2019-2023
County,Clearfield,PA,42033,60181.0,2019-2023
County,Clinton,PA,42035,58842.0,2019-2023
County,Columbia,PA,42037,61992.0,2019-2023
County,Crawford,PA,42039,60254.0,2019-2023
County,Cumberland,PA,42041,85634.0,2019-2023
County,Dauphin,PA,42043,74159.0,2019-2023
County,Delaware,PA,42045,88576.0,2019-2023
County,Elk,PA,42047,64103.0,2019-2023
County,Erie,PA,42049,61476.0,2019-2023
County,Fayette,PA,42051,56093.0,2019-2023
County,Forest,PA,42053,50061.0,2019-2023
County,Franklin,PA,42055,74946.0,2019-2023
County,Fulton,PA,42057,64798.0,2019-2023
County,Greene,PA,42059,66870.0,2019-2023
County,Huntingdon,PA,42061,65429.0,2019-2023
County,Indiana,PA,42063,58739.0,2019-2023
County,Jefferson,PA,42065,56898.0,2019-2023
County,Juniata,PA,42067,63923.0,2019-2023
County,Lackawanna,PA,42069,64691.0,2019-2023
County,Lancaster,PA,42071,83703.0,2019-2023
County,Lawrence,PA,42073,60779.0,2019-2023
County,Lebanon,PA,42075,76350.0,2019-2023
County,Lehigh,PA,42077,77493.0,2019-2023
County,Luzerne,PA,42079,62321.0,2019-2023
County,Lycoming,PA,42081,64412.0,2019-2023
County,McKean,PA,42083,61705.0,2019-2023
County,Mercer,PA,42085,60614.0,2019-2023
County,Mifflin,PA,42087,61415.0,2019-2023
County,Monroe,PA,42089,82374.0,2019-2023
County,Montgomery,PA,42091,111521.0,2019-2023
County,Montour,PA,42093,72926.0,2019-2023
County,Northampton,PA,42095,86687.0,2019-2023
County,Northumberland,PA,42097,57948.0,2019-2023
County,Perry,PA,42099,78824.0,2019-2023
County,Philadelphia,PA,42101,60698.0,2019-2023
County,Pike,PA,42103,79318.0,2019-2023
County,Potter,PA,42105,59840.0,2019-2023
County,Schuylkill,PA,42107,66901.0,2019-2023
County,Snyder,PA,42109,68435.0,2019-2023
County,Somerset,PA,42111,59378.0,2019-2023
County,Sullivan,PA,42113,64758.0,2019-2023
County,Susquehanna,PA,42115,66930.0,2019-2023
County,Tioga,PA,42117,62932.0,2019-2023
County,Union,PA,42119,72894.0,2019-2023
County,Venango,PA,42121,61626.0,2019-2023
County,Warren,PA,42123,59013.0,2019-2023
