County,State,GeoID,Total_Population,Insured,Uninsured,Percent_Insured,Percent_Uninsured
Edmunds,SD,46045,4033.0,3773.0,160.0,93.55318621373667,3.967270022315894
Fall River,SD,46047,7179.0,5907.0,1039.0,82.28165482657752,14.472767794957514
Faulk,SD,46049,2137.0,1980.0,90.0,92.65325222274217,4.211511464670098
Grant,SD,46051,7544.0,6680.0,733.0,88.54718981972428,9.716330858960763
Gregory,SD,46053,3993.0,3612.0,308.0,90.45830202854997,7.7134986225895315
Haakon,SD,46055,1708.0,1491.0,177.0,87.29508196721312,10.362997658079626
Hamlin,SD,46057,6288.0,5491.0,602.0,87.32506361323156,9.573791348600508
Hand,SD,46059,3045.0,2868.0,124.0,94.1871921182266,4.072249589490968
Hanson,SD,46061,3473.0,3168.0,300.0,91.21796717535273,8.638065073423554
Harding,SD,46063,1092.0,1044.0,37.0,95.6043956043956,3.3882783882783882
Hughes,SD,46065,17732.0,15640.0,1188.0,88.20212046018497,6.699751861042183
Hutchinson,SD,46067,7393.0,6888.0,302.0,93.16921412146625,4.084945218449885
Hyde,SD,46069,1305.0,1178.0,84.0,90.26819923371647,6.436781609195402
Jackson,SD,46071,2826.0,1970.0,813.0,69.7098372257608,28.768577494692142
Jerauld,SD,46073,1845.0,1688.0,114.0,91.49051490514906,6.178861788617886
Jones,SD,46075,1030.0,916.0,114.0,88.93203883495146,11.067961165048544
Kingsbury,SD,46077,5210.0,4805.0,305.0,92.22648752399232,5.854126679462572
Lake,SD,46079,11052.0,10459.0,393.0,94.63445530220774,3.5559174809989145
Lawrence,SD,46081,26574.0,23474.0,2885.0,88.33446225634079,10.856476254986076
Lincoln,SD,46083,68286.0,65437.0,2549.0,95.82784172451161,3.7328295697507543
Lyman,SD,46085,3717.0,2893.0,799.0,77.83158461124563,21.49582997040624
McCook,SD,46087,5732.0,5089.0,498.0,88.78227494766224,8.688066992323797
McPherson,SD,46089,2278.0,2067.0,116.0,90.73748902546093,5.092186128182616
Marshall,SD,46091,4355.0,4148.0,148.0,95.24684270952928,3.398392652123995
Meade,SD,46093,30297.0,25967.0,2666.0,85.70815592302868,8.799551110671024
Mellette,SD,46095,2043.0,1434.0,563.0,70.19089574155653,27.55751346059716
Miner,SD,46097,2299.0,2033.0,207.0,88.42975206611571,9.00391474554154
Minnehaha,SD,46099,200689.0,181476.0,15915.0,90.42648077373448,7.930180528080761
Moody,SD,46101,6371.0,5719.0,580.0,89.76612776644168,9.103751373410768
Oglala Lakota,SD,46102,13587.0,7570.0,5830.0,55.715021711930525,42.908662692279385
Pennington,SD,46103,112081.0,97349.0,11406.0,86.8559345473363,10.176568731542366
Perkins,SD,46105,3058.0,2756.0,251.0,90.12426422498365,8.207979071288424
Potter,SD,46107,2430.0,2181.0,180.0,89.75308641975307,7.4074074074074066
Roberts,SD,46109,10219.0,8021.0,1992.0,78.49104609061553,19.493101086211958
Sanborn,SD,46111,2370.0,2152.0,147.0,90.80168776371308,6.20253164556962
Spink,SD,46115,6283.0,5692.0,483.0,90.59366544644278,7.687410472704122
Stanley,SD,46117,3012.0,2902.0,110.0,96.34794156706508,3.6520584329349273
Sully,SD,46119,1481.0,1364.0,117.0,92.09993247805536,7.9000675219446315
Todd,SD,46121,9293.0,6965.0,2183.0,74.94888625847412,23.49079952652534
Tripp,SD,46123,5607.0,4745.0,701.0,84.62635990725879,12.502229356161939
Turner,SD,46125,8772.0,8028.0,573.0,91.51846785225717,6.532147742818058
Union,SD,46127,16916.0,15870.0,862.0,93.8165050839442,5.095767320879641
Walworth,SD,46129,5298.0,4623.0,554.0,87.25934314835787,10.456776141940354
Yankton,SD,46135,23379.0,20689.0,1394.0,88.49394755977586,5.962616022926558
Ziebach,SD,46137,2410.0,1785.0,625.0,74.06639004149378,25.933609958506228
Anderson,TN,47001,78175.0,70574.0,6590.0,90.27694275663576,8.429804924848098
Bedford,TN,47003,51291.0,43999.0,6739.0,85.78308085239127,13.138757286853444
Benton,TN,47005,15948.0,14366.0,1434.0,90.0802608477552,8.991723100075244
Bledsoe,TN,47007,14905.0,11329.0,2400.0,76.0080509896008,16.1019792016102
Blount,TN,47009,137747.0,123249.0,13334.0,89.47490689452403,9.680065627563577
Bradley,TN,47011,109743.0,97605.0,11166.0,88.93961346053962,10.174680845247533
Campbell,TN,47013,39568.0,35205.0,3767.0,88.97341285887586,9.520319450060654
Cannon,TN,47015,14661.0,13030.0,1511.0,88.8752472546211,10.30625468931178
Carroll,TN,47017,28461.0,24928.0,3077.0,87.58652190717122,10.811285618917115
Carter,TN,47019,56462.0,48423.0,7199.0,85.76210548687612,12.750168254755412
Cheatham,TN,47021,41500.0,37269.0,3912.0,89.80481927710844,9.426506024096385
Chester,TN,47023,17452.0,15653.0,1598.0,89.69172587669036,9.156543662617466
Claiborne,TN,47025,32221.0,28601.0,3149.0,88.76509108966202,9.773129325595109
Clay,TN,47027,7621.0,6836.0,695.0,89.69951449940953,9.11953811835717
Cocke,TN,47029,36503.0,31488.0,4660.0,86.261403172342,12.766074021313317
Coffee,TN,47031,58940.0,52436.0,5885.0,88.9650492025789,9.98473023413641
Crockett,TN,47033,13937.0,12195.0,1524.0,87.50089689316208,10.934921432159001
Cumberland,TN,47035,62529.0,56173.0,5871.0,89.83511650594124,9.389243391066545
Davidson,TN,47037,709846.0,617124.0,86914.0,86.93773015555487,12.244064205475553
Decatur,TN,47039,11499.0,10131.0,1173.0,88.10331333159405,10.200887033655102
DeKalb,TN,47041,20551.0,18642.0,1706.0,90.71091431073913,8.301299206851247
Dickson,TN,47043,55197.0,50084.0,4702.0,90.73681540663442,8.518578908274002
Dyer,TN,47045,36681.0,32611.0,3562.0,88.9043373953818,9.710749434312042
Fayette,TN,47047,42653.0,38787.0,3348.0,90.9361592385061,7.849389257496542
Fentress,TN,47049,18948.0,16744.0,2053.0,88.36816550559425,10.834916613890648
Franklin,TN,47051,43478.0,39484.0,3644.0,90.8137448824693,8.381250287501725
Gibson,TN,47053,50610.0,44847.0,4872.0,88.61292234736217,9.626556016597512
Giles,TN,47055,30442.0,27449.0,2628.0,90.16818868668287,8.632809933644307
Grainger,TN,47057,23929.0,21695.0,2088.0,90.66404780809896,8.72581386602031
Greene,TN,47059,70919.0,62949.0,7022.0,88.76182687291136,9.901436850491406
Grundy,TN,47061,13665.0,11725.0,1776.0,85.80314672521038,12.996706915477496
Hamblen,TN,47063,64930.0,55595.0,8722.0,85.6229785923302,13.432927768365932
Hamilton,TN,47065,370913.0,332254.0,35117.0,89.5773402388161,9.467718845120014
Hancock,TN,47067,6790.0,5956.0,699.0,87.71723122238586,10.294550810014726
Hardeman,TN,47069,25477.0,20157.0,1820.0,79.11842053616988,7.143698237626094
Hardin,TN,47071,26939.0,23031.0,3510.0,85.49315119343703,13.029436875904821
Hawkins,TN,47073,57446.0,51187.0,5657.0,89.10455036033841,9.847508964940987
Haywood,TN,47075,17672.0,15516.0,1951.0,87.7999094612947,11.040063377093707
Henderson,TN,47077,27906.0,24317.0,3219.0,87.13896653049524,11.535153730380564
Henry,TN,47079,32345.0,28356.0,3611.0,87.66733652805688,11.16401298500541
Hickman,TN,47081,25229.0,21460.0,2298.0,85.06084268104166,9.108565539656745
Houston,TN,47083,8293.0,7077.0,1026.0,85.33703123115882,12.371879898709755
Humphreys,TN,47085,19074.0,16670.0,2062.0,87.39645590856664,10.81052741952396
Jackson,TN,47087,11882.0,10668.0,1049.0,89.78286483756943,8.828480053862986
Jefferson,TN,47089,55835.0,49792.0,5267.0,89.17703949135847,9.433151249216442
Johnson,TN,47091,18073.0,14366.0,2054.0,79.48874010955569,11.365019642560725
Knox,TN,47093,487401.0,443084.0,40808.0,90.90748685374056,8.372572071046221
Lake,TN,47095,6691.0,3824.0,679.0,57.151397399491856,10.147959946196384
Lauderdale,TN,47097,24933.0,20523.0,2285.0,82.31259776200217,9.164561023543095
Lawrence,TN,47099,44901.0,37776.0,6628.0,84.13175653103494,14.76136388944567
Lewis,TN,47101,12784.0,11237.0,1402.0,87.89893617021278,10.966833541927409
Lincoln,TN,47103,35617.0,31459.0,3707.0,88.32579947777747,10.407951259230144
Loudon,TN,47105,56996.0,51989.0,4619.0,91.21517299459612,8.104077479121342
McMinn,TN,47107,54135.0,47873.0,5543.0,88.43262214833287,10.239216772882608
McNairy,TN,47109,25933.0,23094.0,2483.0,89.0525585161763,9.574673196313576
Macon,TN,47111,25793.0,22734.0,2777.0,88.14019307564068,10.766487031365099
Madison,TN,47113,98845.0,87461.0,9929.0,88.48297840052608,10.045019980777987
Marion,TN,47115,29010.0,25984.0,2837.0,89.5691140985867,9.779386418476388
Marshall,TN,47117,35276.0,32144.0,2862.0,91.1214423404014,8.11316475790906
Maury,TN,47119,104855.0,94798.0,9055.0,90.40865957751181,8.63573506270564
Meigs,TN,47121,13076.0,11444.0,1525.0,87.51911899663506,11.662587947384521
Monroe,TN,47123,47054.0,40997.0,5543.0,87.12755557444638,11.780082458451991
Montgomery,TN,47125,227957.0,194681.0,19115.0,85.40251012252311,8.38535337804937
Moore,TN,47127,6611.0,6132.0,396.0,92.75450007563151,5.990016638935108
Morgan,TN,47129,21193.0,17107.0,1960.0,80.72004907280706,9.248336714953052
Obion,TN,47131,30570.0,27650.0,2571.0,90.44815178279359,8.410206084396467
Overton,TN,47133,22807.0,20774.0,1815.0,91.08607006620775,7.958083044679265
Perry,TN,47135,8561.0,7057.0,1351.0,82.43195888330803,15.780866721177434
Pickett,TN,47137,5062.0,4658.0,338.0,92.01896483603319,6.677202686685105
Polk,TN,47139,17702.0,14750.0,2745.0,83.32391820133319,15.506722404248109
Putnam,TN,47141,81366.0,72822.0,7684.0,89.49929946169162,9.443748002851313
Rhea,TN,47143,33299.0,29327.0,3774.0,88.07171386528124,11.333673683894412
Roane,TN,47145,54403.0,49807.0,4119.0,91.5519364740915,7.571273642997629
Robertson,TN,47147,74291.0,66466.0,7082.0,89.46709561050463,9.532783244269158
Rutherford,TN,47149,351591.0,315458.0,34146.0,89.7230020108592,9.711852692475063
Scott,TN,47151,21969.0,19281.0,2418.0,87.76457735900587,11.006418134644273
Sequatchie,TN,47153,16409.0,14163.0,2013.0,86.31238954232433,12.267657992565056
Sevier,TN,47155,98802.0,84875.0,13051.0,85.90413149531386,13.209246776381045
Shelby,TN,47157,922195.0,800441.0,110111.0,86.79736931993776,11.940099436670119
Smith,TN,47159,20196.0,18343.0,1699.0,90.82491582491582,8.412556941968706
Stewart,TN,47161,13859.0,12420.0,1293.0,89.61685547297785,9.32967746590663
Sullivan,TN,47163,159693.0,143621.0,14326.0,89.93568910346727,8.970963035324028
Sumner,TN,47165,200553.0,183653.0,15200.0,91.57329982598115,7.579043943496233
Tipton,TN,47167,61339.0,55104.0,5308.0,89.83517827157273,8.653548313471038
Trousdale,TN,47169,11805.0,8593.0,662.0,72.79119017365522,5.607793307920373
Unicoi,TN,47171,17779.0,15870.0,1576.0,89.26261319534282,8.864390573148096
Union,TN,47173,20141.0,18336.0,1647.0,91.03818082518247,8.177349684722705
Van Buren,TN,47175,6293.0,5301.0,901.0,84.23645320197043,14.317495630065153
Warren,TN,47177,41587.0,36537.0,4616.0,87.85678216750426,11.099622478178278
Washington,TN,47179,134693.0,119190.0,13940.0,88.49012198109776,10.349461367702851
Wayne,TN,47181,16251.0,12538.0,1877.0,77.1521752507538,11.55005845794105
Weakley,TN,47183,32959.0,29485.0,3030.0,89.45963166358203,9.193240086167663
White,TN,47185,27764.0,24277.0,3123.0,87.4405705229794,11.248379196081256
Williamson,TN,47187,254609.0,243112.0,10785.0,95.4844487036986,4.2359068218326925
Wilson,TN,47189,153587.0,141823.0,10604.0,92.34049756815355,6.904230175731019
Anderson,TX,48001,57825.0,38174.0,8536.0,66.0164288802421,14.761781236489407
Andrews,TX,48003,18518.0,14271.0,4109.0,77.0655578356194,22.189221298196347
Angelina,TX,48005,86791.0,69521.0,15276.0,80.10162344021846,17.600903319468607
Aransas,TX,48007,24449.0,20892.0,3313.0,85.45134770338255,13.55065646856722
Archer,TX,48009,8734.0,7205.0,1479.0,82.49370277078086,16.93382184566064
Armstrong,TX,48011,1883.0,1689.0,135.0,89.69729155602761,7.169410515135423
Atascosa,TX,48013,50058.0,38974.0,10593.0,77.85768508530106,21.161452714850775
Austin,TX,48015,30712.0,25868.0,4603.0,84.22766345402448,14.987626986194321
Bailey,TX,48017,7044.0,4562.0,2315.0,64.76433844406587,32.864849517319705
Bandera,TX,48019,21589.0,18841.0,2603.0,87.271295567187,12.057066098476076
Bastrop,TX,48021,102370.0,78879.0,20843.0,77.0528475139201,20.360457165185114
Baylor,TX,48023,3464.0,2661.0,730.0,76.81870669745959,21.073903002309468
Bee,TX,48025,31000.0,19729.0,4361.0,63.641935483870974,14.067741935483872
Bell,TX,48027,379811.0,304165.0,51199.0,80.08325193319835,13.480125641437452
Bexar,TX,48029,2037344.0,1679746.0,316738.0,82.4478340427537,15.546613630295129
Blanco,TX,48031,12008.0,9979.0,1911.0,83.10293137908062,15.914390406395738
Borden,TX,48033,723.0,713.0,10.0,98.61687413554634,1.3831258644536653
Bosque,TX,48035,18546.0,14966.0,3231.0,80.69664617707323,17.421546425105145
Bowie,TX,48037,92321.0,73428.0,13357.0,79.53553362723541,14.467997530356042
Brazoria,TX,48039,381650.0,321558.0,47251.0,84.25468361063801,12.380715315079263
Brazos,TX,48041,237980.0,206244.0,27780.0,86.66442558198167,11.673249852928818
Brewster,TX,48043,9464.0,8400.0,994.0,88.75739644970415,10.502958579881657
Briscoe,TX,48045,1223.0,1002.0,221.0,81.92968111201962,18.070318887980378
Brooks,TX,48047,6987.0,5048.0,1513.0,72.24846142836697,21.654501216545015
Brown,TX,48049,38294.0,30593.0,6612.0,79.8897999686635,17.26641249281872
Burleson,TX,48051,18327.0,15893.0,2243.0,86.71904839853768,12.238773394445355
Burnet,TX,48053,51064.0,42091.0,8129.0,82.42793357355475,15.919238602537991
Caldwell,TX,48055,47184.0,33856.0,11340.0,71.75313665649372,24.033570701932856
Calhoun,TX,48057,19921.0,17627.0,2042.0,88.48451382962703,10.250489433261382
Callahan,TX,48059,14017.0,11644.0,2253.0,83.07055718056645,16.073339516301633
Cameron,TX,48061,423192.0,308454.0,112632.0,72.88748369534396,26.614869846310896
Camp,TX,48063,12652.0,9764.0,2824.0,77.17356939614291,22.320581726209294
Carson,TX,48065,5802.0,5004.0,754.0,86.24612202688728,12.9955187866253
Cass,TX,48067,28582.0,24767.0,3470.0,86.65243859771884,12.140508012035548
Castro,TX,48069,7328.0,5687.0,1552.0,77.60644104803494,21.17903930131004
Chambers,TX,48071,49178.0,40880.0,7947.0,83.12660132579609,16.15966489080483
Cherokee,TX,48073,51143.0,38278.0,9831.0,74.84504233228398,19.222572003988816
Childress,TX,48075,6772.0,4661.0,721.0,68.82752510336681,10.646780862374483
Clay,TX,48077,10402.0,8431.0,1854.0,81.05172082291867,17.823495481638147
Cochran,TX,48079,2520.0,1925.0,515.0,76.38888888888889,20.436507936507937
Coke,TX,48081,3315.0,2802.0,402.0,84.52488687782805,12.126696832579185
Coleman,TX,48083,7765.0,5621.0,2107.0,72.38892466194461,27.13457823567289
Collin,TX,48085,1116601.0,1002318.0,110563.0,89.76509961929105,9.901746460911284
Collingsworth,TX,48087,2733.0,2058.0,614.0,75.30186608122942,22.466154409074278
Colorado,TX,48089,20736.0,17522.0,2846.0,84.50038580246914,13.724922839506174
Comal,TX,48091,174552.0,154057.0,18932.0,88.25851322242083,10.846051606398094
Comanche,TX,48093,13786.0,11187.0,2434.0,81.14754098360656,17.655592630204556
Concho,TX,48095,3301.0,2183.0,243.0,66.13147531051197,7.361405634656165
Cooke,TX,48097,42473.0,35286.0,6718.0,83.07866173804534,15.817107338779932
Coryell,TX,48099,83772.0,55936.0,7523.0,66.771713699088,8.98032755574655
Cottle,TX,48101,1302.0,1181.0,116.0,90.70660522273425,8.90937019969278
Crane,TX,48103,4623.0,3467.0,1035.0,74.99459225611075,22.388059701492537
Crockett,TX,48105,2881.0,2446.0,379.0,84.90107601527247,13.155154460256854
Crosby,TX,48107,5072.0,3901.0,1079.0,76.91246056782335,21.273659305993693
Culberson,TX,48109,2181.0,1557.0,608.0,71.38927097661623,27.87712058688675
Dallam,TX,48111,7180.0,4551.0,2593.0,63.38440111420612,36.1142061281337
Dallas,TX,48113,2603816.0,2026753.0,558424.0,77.83779652632904,21.44636948232901
Dawson,TX,48115,12311.0,8179.0,2357.0,66.43652018520024,19.145479652343433
Deaf Smith,TX,48117,18487.0,14562.0,3726.0,78.76886460756208,20.154703305025155
Delta,TX,48119,5345.0,4882.0,407.0,91.3376987839102,7.614593077642656
Denton,TX,48121,945644.0,840683.0,101273.0,88.90057992225404,10.709421304423229
DeWitt,TX,48123,19853.0,14877.0,3154.0,74.93577796806528,15.88676774291039
Dickens,TX,48125,1641.0,1392.0,192.0,84.82632541133455,11.70018281535649
Dimmit,TX,48127,8507.0,6913.0,1469.0,81.26248971435288,17.268132126484073
Donley,TX,48129,3276.0,2753.0,418.0,84.03540903540903,12.759462759462759
Duval,TX,48131,9824.0,7204.0,2035.0,73.33061889250814,20.71457654723127
Eastland,TX,48133,17846.0,14818.0,2794.0,83.03261235010648,15.656169449736634
Ector,TX,48135,163206.0,126825.0,35019.0,77.7085401272012,21.456931730451085
Edwards,TX,48137,1392.0,1030.0,326.0,73.99425287356321,23.419540229885058
Ellis,TX,48139,203927.0,170906.0,31668.0,83.80744089796839,15.52908638875676
El Paso,TX,48141,866275.0,656971.0,183701.0,75.83861937606419,21.20585264494531
Erath,TX,48143,43244.0,35864.0,6895.0,82.93404865414855,15.944408472851727
Falls,TX,48145,17063.0,12701.0,2451.0,74.4359139658911,14.364414229619646
Fannin,TX,48147,36525.0,28634.0,4990.0,78.3956194387406,13.661875427789186
Fayette,TX,48149,24783.0,21857.0,2523.0,88.19351975144252,10.18036557317516
Fisher,TX,48151,3661.0,3199.0,438.0,87.38049713193116,11.963944277519802
Floyd,TX,48153,5294.0,3994.0,1273.0,75.44389875330563,24.04608991310918
Foard,TX,48155,1079.0,896.0,143.0,83.03985171455051,13.253012048192772
Fort Bend,TX,48157,859721.0,752839.0,101579.0,87.56782723697572,11.815344745562804
Franklin,TX,48159,10522.0,8693.0,1732.0,82.61737312298042,16.460748907051894
Freestone,TX,48161,19813.0,16114.0,2279.0,81.33043961035685,11.502548831575227
Frio,TX,48163,18019.0,12319.0,2261.0,68.36672401354126,12.5478661412953
Gaines,TX,48165,21904.0,14689.0,7054.0,67.0608108108108,32.20416362308254
Galveston,TX,48167,354721.0,302002.0,48253.0,85.13789710786787,13.603085241640613
Garza,TX,48169,5435.0,3453.0,716.0,63.53265869365225,13.173873045078196
Gillespie,TX,48171,27202.0,22689.0,4174.0,83.40930813910742,15.344459966178958
Glasscock,TX,48173,1070.0,825.0,245.0,77.10280373831776,22.897196261682243
Goliad,TX,48175,7096.0,6101.0,904.0,85.97801578354002,12.73957158962796
Gonzales,TX,48177,19764.0,16280.0,3192.0,82.37198947581462,16.15057680631451
Gray,TX,48179,21131.0,15948.0,3545.0,75.47205527424164,16.776300222422034
Grayson,TX,48181,139988.0,116937.0,21845.0,83.533588593308,15.604908992199332
Gregg,TX,48183,124860.0,101783.0,20856.0,81.51769982380266,16.703507928880345
Grimes,TX,48185,30385.0,21479.0,5505.0,70.68948494322856,18.117492183643243
Guadalupe,TX,48187,178368.0,156561.0,19078.0,87.77415231431647,10.69586472909939
Hale,TX,48189,32247.0,23350.0,7165.0,72.40983657394486,22.219121158557385
Hall,TX,48191,2827.0,2263.0,515.0,80.04952246197382,18.21719136894234
Hamilton,TX,48193,8320.0,6923.0,1203.0,83.20913461538461,14.459134615384617
Hansford,TX,48195,5182.0,4136.0,973.0,79.81474334233887,18.776534156696258
Hardeman,TX,48197,3529.0,2932.0,589.0,83.08302635307453,16.690280532728817
Hardin,TX,48199,57126.0,47616.0,9031.0,83.35258901375906,15.808913629520708
Harris,TX,48201,4758579.0,3730031.0,1001621.0,78.3853961445213,21.048741651656933
Harrison,TX,48203,69584.0,58891.0,10028.0,84.63296160036789,14.411358933088067
Hartley,TX,48205,5307.0,3342.0,550.0,62.97343131712832,10.363670623704541
Haskell,TX,48207,5390.0,4230.0,887.0,78.4786641929499,16.456400742115026
Hays,TX,48209,256429.0,224105.0,30297.0,87.39456145755746,11.814966325961572
Hemphill,TX,48211,3311.0,2677.0,584.0,80.85170643310178,17.63817577771066
Henderson,TX,48213,83658.0,67982.0,14750.0,81.26180401157092,17.631308422386383
Hidalgo,TX,48215,880921.0,613813.0,259593.0,69.67855233329662,29.468363224398104
Hill,TX,48217,36664.0,29678.0,6382.0,80.94588697359808,17.40672048876282
Hockley,TX,48219,21455.0,17299.0,3956.0,80.62922395711955,18.438592402703332
Hood,TX,48221,64198.0,53795.0,9618.0,83.79544534097634,14.981775133181719
Hopkins,TX,48223,37351.0,29880.0,6930.0,79.99785815640813,18.553720114588632
Houston,TX,48225,22042.0,16687.0,2668.0,75.70547137283367,12.104164776336086
Howard,TX,48227,33127.0,25628.0,4232.0,77.3628762037009,12.775077731155854
Hudspeth,TX,48229,3331.0,1738.0,881.0,52.17652356649655,26.44851395977184
Hunt,TX,48231,104917.0,87121.0,16998.0,83.0380205305146,16.201378232316973
Hutchinson,TX,48233,20413.0,17336.0,2938.0,84.92627247342381,14.392788909028562
Irion,TX,48235,1432.0,1223.0,209.0,85.40502793296089,14.594972067039105
Jack,TX,48237,8623.0,6126.0,1467.0,71.04256059376087,17.0126406123159
Jackson,TX,48239,15081.0,12351.0,2522.0,81.89775213845236,16.7230289768583
Jasper,TX,48241,32807.0,25749.0,5931.0,78.48629865577468,18.078458865486024
Jeff Davis,TX,48243,1740.0,1384.0,330.0,79.54022988505747,18.96551724137931
Jefferson,TX,48245,253939.0,189135.0,51174.0,74.48048547092017,20.152083768149044
Jim Hogg,TX,48247,4797.0,3258.0,1482.0,67.91744840525328,30.89430894308943
Jim Wells,TX,48249,38863.0,30327.0,8184.0,78.03566374186244,21.058590433059724
Johnson,TX,48251,188820.0,155583.0,30561.0,82.39752144899904,16.185255799173817
Jones,TX,48253,19968.0,11431.0,2549.0,57.24659455128205,12.76542467948718
Karnes,TX,48255,14819.0,9492.0,1861.0,64.05290505432215,12.558202307848031
Kaufman,TX,48257,160718.0,137161.0,22437.0,85.34264985875882,13.960477357856618
Kendall,TX,48259,46971.0,41142.0,5234.0,87.59021523919014,11.143045709054524
Kenedy,TX,48261,52.0,52.0,0.0,100.0,0.0
Kent,TX,48263,727.0,644.0,26.0,88.58321870701513,3.576341127922971
Kerr,TX,48265,53166.0,42886.0,9307.0,80.66433434902005,17.505548658917352
Kimble,TX,48267,4355.0,3684.0,634.0,84.59242250287026,14.557979334098736
King,TX,48269,189.0,182.0,7.0,96.29629629629629,3.7037037037037033
Kinney,TX,48271,3140.0,2342.0,487.0,74.58598726114649,15.509554140127388
Kleberg,TX,48273,30629.0,24894.0,5083.0,81.2759149825329,16.595383460119496
Knox,TX,48275,3322.0,2624.0,577.0,78.98856110776642,17.36905478627333
Lamar,TX,48277,50421.0,40426.0,9498.0,80.1769104143115,18.83738918307848
Lamb,TX,48279,12919.0,9478.0,3240.0,73.36481151791935,25.079340506231134
Lampasas,TX,48281,22267.0,19119.0,2849.0,85.86248708851663,12.794718641936498
La Salle,TX,48283,6946.0,4797.0,1116.0,69.0613302620213,16.06680103656781
Lavaca,TX,48285,20479.0,17843.0,2218.0,87.1282777479369,10.830606963230627
Lee,TX,48287,17758.0,14296.0,3061.0,80.50456132447349,17.237301497916434
Leon,TX,48289,16067.0,13352.0,2626.0,83.10201033173585,16.344059251882744
Liberty,TX,48291,97993.0,68804.0,23722.0,70.21317849234129,24.207851581235396
Limestone,TX,48293,22185.0,17673.0,3868.0,79.66193373901285,17.435203966644128
Lipscomb,TX,48295,2964.0,2384.0,529.0,80.43184885290148,17.847503373819162
Live Oak,TX,48297,11444.0,8130.0,1796.0,71.04159384830479,15.693813351974834
Llano,TX,48299,22011.0,18477.0,3339.0,83.94439144064332,15.169687883331061
Loving,TX,48301,54.0,54.0,0.0,100.0,0.0
Lubbock,TX,48303,314633.0,267625.0,42535.0,85.05941843354002,13.518925223991127
Lynn,TX,48305,5667.0,4807.0,812.0,84.82442209281807,14.328568907711311
McCulloch,TX,48307,7565.0,5980.0,1468.0,79.04824851288829,19.40515532055519
McLennan,TX,48309,263608.0,224080.0,35740.0,85.00500743528269,13.558010379047678
McMullen,TX,48311,623.0,511.0,112.0,82.02247191011236,17.97752808988764
Madison,TX,48313,13574.0,9633.0,1686.0,70.96655370561368,12.42080447915132
Marion,TX,48315,9631.0,8157.0,1365.0,84.6952549060326,14.172983075485412
Martin,TX,48317,5230.0,4372.0,801.0,83.59464627151053,15.315487571701722
Mason,TX,48319,3951.0,3384.0,558.0,85.6492027334852,14.123006833712983
Matagorda,TX,48321,36274.0,29466.0,6404.0,81.23173622980647,17.65451838782599
Maverick,TX,48323,57770.0,43256.0,14145.0,74.87623333910334,24.485026830534878
Medina,TX,48325,52419.0,43726.0,6369.0,83.41631851046375,12.150174555027757
Menard,TX,48327,1964.0,1501.0,419.0,76.42566191446029,21.334012219959266
Midland,TX,48329,171496.0,144146.0,26052.0,84.05210617157252,15.191024863553668
Milam,TX,48331,25268.0,20657.0,4106.0,81.75162260566725,16.249802121260092
Mills,TX,48333,4499.0,3811.0,537.0,84.70771282507224,11.935985774616581
Mitchell,TX,48335,8989.0,6024.0,1541.0,67.0152408499277,17.14317499165647
Montague,TX,48337,20599.0,17047.0,3267.0,82.75644448759648,15.859993203553572
Montgomery,TX,48339,654722.0,555788.0,95943.0,84.88915906293053,14.65400582231848
Moore,TX,48341,21234.0,16898.0,4196.0,79.57991899783366,19.760761043609307
Morris,TX,48343,12014.0,10326.0,1562.0,85.94972532045946,13.001498252039287
Motley,TX,48345,1267.0,1015.0,252.0,80.11049723756905,19.88950276243094
Nacogdoches,TX,48347,64897.0,54302.0,9823.0,83.67412977487403,15.136292894894988
Navarro,TX,48349,53735.0,43056.0,9903.0,80.12654694333303,18.42932911510189
Newton,TX,48351,12193.0,9505.0,2540.0,77.95456409415237,20.83162470269827
Nolan,TX,48353,14565.0,12164.0,2223.0,83.51527634740818,15.262615859938208
Nueces,TX,48355,352829.0,285964.0,60885.0,81.04889337327714,17.256234606565787
Ochiltree,TX,48357,9852.0,7642.0,2139.0,77.56800649614291,21.711327649208283
Oldham,TX,48359,2097.0,1456.0,259.0,69.43252265140677,12.35097758702909
Orange,TX,48361,84993.0,70747.0,13600.0,83.23861965103009,16.001317755579873
Palo Pinto,TX,48363,28920.0,22890.0,5766.0,79.149377593361,19.937759336099585
Panola,TX,48365,22624.0,18376.0,3997.0,81.22347949080623,17.667079207920793
Parker,TX,48367,158079.0,136087.0,20361.0,86.0879686738909,12.880268726396297
Parmer,TX,48369,9752.0,7462.0,2197.0,76.51763740771123,22.528712059064805
Pecos,TX,48371,14983.0,10860.0,1870.0,72.48214643262364,12.480811586464661
Polk,TX,48373,51780.0,40551.0,7604.0,78.31402085747393,14.685206643491696
Potter,TX,48375,116634.0,87658.0,22582.0,75.156472383696,19.36142119793542
Presidio,TX,48377,6043.0,4429.0,1612.0,73.29141155055436,26.675492305146452
Rains,TX,48379,12505.0,10640.0,1802.0,85.0859656137545,14.410235905637744
Randall,TX,48381,143791.0,127952.0,14807.0,88.98470697053362,10.297584688888735
Reagan,TX,48383,3259.0,2694.0,550.0,82.66339367904266,16.876342436330162
Real,TX,48385,2821.0,2271.0,457.0,80.5033676001418,16.199929103154908
Red River,TX,48387,11621.0,9677.0,1758.0,83.27166336804062,15.127785904827467
Reeves,TX,48389,13219.0,9746.0,2461.0,73.72721083289206,18.61714199258643
